s11,s12,s21,s22,s31,s32,s41,s42,s51,s52
-0.000262032,8.789e-05,0.011163032,-0.009460084,3.131119447,0.744830697,4.187758127,2.322431497,40.357206237,38.203994274
-0.00014071,-0.000701643,0.011862722,0.002555087,3.47609496,0.897667448,4.210005779,2.337509041,40.996519309,36.948487484
6.917e-05,-4.1877e-05,0.018788151,0.005444524,2.968512221,0.900176923,3.835557105,2.359127408,42.563960804,46.781915577
8.963e-06,1.4969e-05,0.005369471,-0.000104344,3.245448181,0.457781679,4.723826795,1.864410752,47.323492897,22.881126405
0.000910373,0.000202715,0.004678422,0.005431428,-0.940836625,1.83814101,-2.371467022,1.917880841,-35.992050894,34.057882387
-0.000111324,-0.000140914,-0.006642226,-0.001742132,-1.493569711,-0.04073799,-2.002746914,0.512576381,-24.371119388,18.421812946
2.354e-05,-0.00040951,-0.005024095,-0.009732998,-1.763223949,-1.259720593,-2.503418493,-0.415623992,-31.967296647,-3.388920302
0.000353177,-0.0002884,0.002134303,0.008036197,-1.454430604,2.129322538,-2.289656573,2.077824117,-27.970660055,38.52812829
-0.000629581,-0.000180544,-0.00081834,0.000325684,-1.563667714,0.055208301,-1.818837638,0.441258846,-19.185218779,19.929619433
0.001141098,-8.089e-05,-0.005534369,-0.006322668,-1.612113669,-1.191407871,-2.711633536,-0.162442214,-34.572951,7.964246544
-0.000360994,-0.000935008,0.002556949,-0.000950607,-1.049082031,1.435619124,-2.206755642,1.614962492,-31.040271778,32.241460806
0.000159182,0.000216961,-0.009672744,-0.024709979,-1.823387172,-0.856385187,-1.946223801,-0.394674536,-25.21155676,-5.692822392
-0.000167717,0.000146736,0.000407502,0.006147163,-1.221843143,1.917121836,-2.121334038,1.888827831,-26.771712648,33.118098312
0.000344167,0.000229601,0.002968214,0.004626198,-1.133639035,1.923349583,-2.264980201,1.997547004,-27.162059295,37.838295661
-2.9213e-05,0.000204763,-0.003580229,-0.006260964,-1.451511503,-0.708552593,-1.48801995,-0.454419862,-12.76078112,-8.262302058
-0.000539426,0.000545385,0.003394574,0.007495103,-1.091936319,2.212497901,-2.327607382,2.088084727,-29.723276608,37.223740443
-8.3458e-05,0.000332616,-0.021956591,-0.008200519,-1.646499942,0.019092258,-1.852989055,0.528880683,-23.547202696,22.639181549
0.000117476,0.000209894,-0.004469333,-0.001932118,-1.437571333,0.484643187,-1.558239028,0.697803757,-15.662453398,23.379428503
-0.000297808,0.00094944,0.010578529,0.003506561,-1.013501735,1.612606722,-2.281173233,1.70546423,-33.378321948,33.082191594
-4.5748e-05,0.000485816,0.017523133,0.001553985,-1.529084422,1.301283044,-1.626994902,1.365229926,-17.99427219,27.762167076
0.000155714,0.000186413,0.000178051,0.000893345,-1.377305561,-0.214463283,-1.718140012,1.740632381,-20.7881862,33.96846244
-6.8056e-05,-1.105e-05,0.003234829,0.021098481,-1.083451229,2.09386734,-2.4120713,2.114024236,-34.010151879,38.563932978
0.000360375,0.000144455,0.000882765,0.006921041,-1.163864505,2.000762526,-2.333737532,1.988282732,-32.140966881,35.391982401
-0.000514236,0.000282917,0.001512301,0.009654286,-1.038919649,2.145403551,-2.363996356,2.111679866,-30.572464683,37.968375512
-7.6167e-05,-0.000776017,0.001982844,-0.001816084,-0.35647986,-1.31729402,-0.756866529,-1.987502719,-15.811804902,-29.166925024
1.9494e-05,0.00018599,-0.001372919,6.42e-06,-0.186733422,-1.591308978,-0.306097743,-2.445665167,-16.323113198,-37.724950514
-9.0562e-05,-0.000403244,0.005963875,-0.001108768,-0.937064704,-0.594632343,-1.419617363,-1.389267935,-20.435815608,-21.838298995
-0.000107203,0.00103606,-0.005272661,-0.02213925,-1.921210484,-2.349969633,-1.604107118,-3.171717988,-28.39087883,-41.111932538
-0.00042461,0.000354187,-0.004146661,-0.006893805,-1.715377951,-2.234004433,-1.487290253,-2.784097594,-25.537557743,-34.58210727
-0.000122541,0.00103578,-0.002832063,-0.000383339,-0.961727107,-2.016124961,-0.864282663,-2.757186225,-19.459011389,-38.188674405
1.8581e-05,0.00027112,-0.004128626,-0.004224774,-1.82185066,-1.535162477,-1.897600442,-1.79903505,-28.05338707,-22.160588969
0.000500183,0.00020883,-0.002921163,-0.000648068,-0.451717721,-1.297912073,-0.858638454,-1.904706453,-15.970172488,-28.28281826
-0.000269291,0.000266369,-0.00387194,-0.000817075,-2.102335712,-2.465246697,-1.71219695,-3.25680837,-33.422527403,-44.191607742
-0.000322471,-8.797e-05,-0.000997418,-0.00272981,-0.409437789,-1.103228652,-0.722033525,-1.930443432,-14.563409652,-28.980897266
-0.000380595,0.000345937,-0.004345267,1.3047e-05,-2.160557533,-2.439152988,-1.655148711,-3.209401108,-31.613776016,-42.874828686
0.000311133,0.00031563,0.002005761,-0.002666453,-1.846110793,-2.180363506,-1.603070999,-2.866174816,-26.483406527,-38.154222239
-0.000298094,-0.00059562,-0.002561406,-0.004371529,-1.955426974,-1.55707439,-1.915838938,-1.878261128,-29.008137091,-22.712825809
-0.000107001,0.000286481,-4.2938e-05,0.001519379,-0.980995628,-0.341112536,-1.526130915,-0.472720113,-17.367635667,-20.61127022
5.064e-06,-0.00010356,-0.001943941,0.002903056,-1.728111252,-1.618965843,-1.896916415,-1.711538358,-25.086968845,-13.256102617
0.000172995,-0.000168789,-0.00084742,-0.00447534,-1.664544472,-1.873778331,-1.733579686,-2.348350677,-27.681835277,-30.438994763
0.000195285,-0.000598686,-0.003795319,-0.00366329,-1.860979608,-1.498194095,-1.895509225,-1.814836537,-29.066544436,-21.718172129
-0.001076672,0.00077462,-0.000753895,-0.004150612,-1.828036851,-2.013079369,-1.761506676,-2.482112721,-29.337670244,-30.907271422
9.6405e-05,0.000861709,-0.001069362,-0.004168092,-0.381683134,-0.929182139,-0.782886087,-1.962047623,-15.813490669,-27.489415721
-7.8937e-05,3.2175e-05,-0.00391292,-0.004051325,-1.514385573,-0.937402011,-1.592643168,-1.112701975,-25.918970026,-18.009744509
-3.6953e-05,-0.000246682,0.000681017,0.002053408,2.06344693,-0.512776228,3.033924302,-1.68198394,35.54043778,-28.996906351
0.000261279,5.1856e-05,0.000295592,-0.000645836,1.702629684,-0.367606187,2.798995552,-1.32588405,38.158989619,-18.970753394
6.5552e-05,-0.000226385,-0.00313939,0.000253849,1.765106226,-0.665657742,2.790730956,-1.898142927,39.088471256,-35.163383256
0.000240876,-6.4489e-05,-0.004726914,-0.001973532,1.704192925,-0.376140502,2.658174587,-1.587212881,30.595359457,-24.924175799
0.000449526,-5.6317e-05,0.008230698,0.001598442,1.539890119,-0.642537143,2.390589522,-1.7267321,29.136372725,-30.482663394
-9.1853e-05,0.000256603,-0.000804969,-0.001933876,-0.430604163,-0.213646292,-0.182135719,-0.958353996,6.756818237,-18.911180727
0.000448861,-0.000127149,-0.005516641,0.005763121,1.483579787,-0.585659357,2.302904851,-1.59325778,27.678210839,-27.267374229
0.000357507,0.000100909,0.022876747,-0.003988479,2.033661096,-0.543165751,3.151359209,-1.757094861,43.108098873,-26.762084162
0.000433024,0.000126047,-7.9643e-05,-0.001234255,1.781941623,-0.396845292,2.703663853,-1.254415782,39.330979618,-18.665294788
0.000321927,0.000222334,-0.002901928,-0.041757681,1.63728544,-0.596272517,3.027401991,-1.793640824,39.690475264,-31.461150897
-0.000892616,0.000190454,-0.165832515,-0.019293965,2.785044148,-0.603024678,3.009057311,-1.731523928,38.972018244,-30.777169842
1.6739e-05,-0.000186016,-0.161545483,0.004990697,2.07924593,-0.776533135,3.141716258,-1.756663068,43.612492997,-27.805811403
0.00056166,-0.000353208,0.001421279,0.001262926,1.889763151,-0.692526893,2.958971105,-1.647943736,38.250309359,-25.467053305
-0.000491603,0.000218477,-9.662e-06,0.003646992,1.601064369,-0.721952368,2.927624235,-1.825131374,39.371590711,-33.548979549
-0.000875877,-5.5998e-05,0.003156636,-0.001347801,1.681605025,-0.562950721,2.828946476,-1.721140293,34.636134007,-34.862776646
9.8546e-05,-0.000179899,-0.004671041,-0.000949895,1.965712254,-0.617529966,3.08556331,-1.662855906,42.039922997,-25.1588057
-8.6329e-05,-0.000559182,0.008809449,0.0327232,0.58145572,-0.718511129,1.065307142,-1.543039485,18.337801332,-29.479049609
-0.000804578,-0.00046048,-0.000409332,0.000799712,1.923650015,-0.427240261,3.211141781,-1.653268256,47.51866609,-26.848704447
-0.000327903,9.7018e-05,0.003251168,-0.001703643,1.749486317,-0.389888748,2.881145827,-1.463578022,35.06029389,-19.323019321
-0.00090852,0.000417172,0.004325564,0.001960805,1.455590085,-0.450847963,2.395278189,-1.514967276,28.428773469,-26.067075455
0.000360777,0.00050177,-0.001543314,0.002658982,-0.707728691,2.094419792,-0.419617225,2.33467922,-1.084887758,28.83831554
0.000181015,0.000165516,-2.678e-06,0.005394201,-0.424868666,2.478418092,-0.161154019,2.574875411,2.998153598,37.225907878
-7.0991e-05,-8.4049e-05,-0.001064919,0.005762974,-1.487713547,1.845265609,-1.871386672,1.810675317,-22.136186166,32.72072249
8.9597e-05,-0.000223762,2.2437e-05,0.005793567,0.527210252,1.956458396,0.937218818,1.847179717,18.399359963,26.114192108
-0.000596146,-8.7094e-05,-0.000766034,0.005111034,-0.467202853,2.495832279,-0.239702552,2.576039977,2.493199837,38.729171614
-0.000513641,0.000400067,-0.002655834,0.004554133,-0.880382533,2.174870802,-0.70474736,2.456175843,-5.571879019,37.133406006
-3.3715e-05,0.000429637,-0.004295156,0.003048188,-0.739899019,2.039805174,-0.420246138,2.188119329,-1.38847574,30.352886145
0.000129978,-0.000444934,-0.0061016,0.010468218,0.363221921,2.342835387,0.61860121,2.516268799,14.514809625,34.015687284
-0.000403913,4.4998e-05,-0.000343519,0.005896159,0.488410097,2.083133838,0.812560739,2.009904811,17.24470942,26.993377321
0.000144855,-0.000443817,0.001297452,0.009603298,0.303685883,2.392163047,0.52739448,2.533904718,11.823717732,34.859143721
8.2791e-05,-0.000105522,-0.000344384,0.001153538,-0.319940657,2.69550104,-0.094705991,2.58917399,2.509019338,35.727774232
-0.000531496,6.658e-05,-0.003027307,0.003563274,-1.337064201,1.970856676,-1.151566581,2.142851855,-11.349998115,37.279119366
0.000512256,0.000439483,-0.001940599,0.003186423,-0.788956432,2.322345467,-0.529186044,2.511289915,-3.434179542,37.138326408
0.000247769,0.000533728,0.002660985,0.005974644,0.264140751,2.269511526,0.511140847,2.509626898,11.197871881,33.928187372
-0.000268387,0.000856943,0.000237158,0.00674524,0.171989382,2.285121629,0.376198793,2.367602213,9.258748615,30.989305725
-0.0003219,0.000407261,0.000496674,0.009703777,0.504124567,2.374417154,0.659311149,2.412068684,15.504226006,31.121604469
0.00022527,0.000490573,-0.000382153,-0.002858165,-0.225832991,2.434427851,-0.047120584,2.553751887,4.241613291,35.909738024
0.000356822,8.6515e-05,-0.00136544,0.005905967,-1.052555225,2.095183816,-0.871606422,2.371361435,-8.455846178,37.374471793
-0.000136641,0.000243181,-0.001774644,0.005638285,-0.057105303,2.311157082,0.174478823,2.461014361,6.38802695,29.773525622
-2.693e-05,-0.000231109,-0.004787303,0.004701954,-1.113370811,2.11823267,-0.810338593,2.398256456,-7.227468428,36.63346837
0.00069091,0.000201751,-0.006130045,-0.003221019,0.924450518,0.553306717,1.788160685,-0.130193146,30.807976374,0.833507493
-0.000642037,5.931e-05,0.001398023,0.00240586,1.125029268,0.336697844,2.198894855,-0.386133108,32.769568552,-3.265149385
0.000594541,-0.000142063,-0.007285156,-0.001726877,-0.820664666,-0.293261969,-0.614841533,-0.456596672,-6.333874367,-10.347766574
-0.000308912,0.00030897,0.000267455,-2.3324e-05,1.227531208,0.378858148,2.394404098,-0.405871864,35.214923708,-3.164519467
0.000337636,2.0276e-05,-0.003181888,0.023904018,0.285416683,0.238603914,0.895875572,-0.309573039,14.537316236,-5.072239216
0.000243248,-0.000412354,-0.001180077,0.002138014,-0.377010448,-0.067721201,-0.007282821,-0.359014616,-0.21281206,-7.989707447
0.000252899,0.000261435,-0.00040273,0.025239713,-0.053762872,-0.201994559,0.378234275,-0.608033631,8.632354757,-11.709371375
0.000190897,0.000240212,-0.000753625,0.006043132,1.269546671,0.379727149,2.534276125,-0.46464395,37.691899134,-4.196642877
-0.000467965,2.1986e-05,-0.000133597,-0.001708493,0.398830269,-0.085468165,1.681701579,-0.757412265,20.845487741,-11.680225946
-5.1997e-05,0.000762108,0.002070011,0.002703035,1.637544175,0.311377115,2.753727001,-0.53381973,40.096683137,-6.552606826
-0.000134176,-0.00036735,0.000725738,0.000827412,1.480973352,0.35688611,2.6129234,-0.475323825,40.580685977,0.094572152
0.000684129,0.000385463,-0.014029996,-0.000567678,-0.23657653,-0.095286469,0.120569369,-0.460244183,1.236461046,-11.335485609
0.000423381,-7.505e-06,-0.00669697,0.009159219,-0.315921598,-0.147301054,-0.180322947,-0.349920066,-2.728855727,-9.210172323
0.000212873,0.000312733,0.001084149,0.003472273,1.444322077,0.300115831,2.575375122,-0.472332442,35.557612154,-6.016914342
0.000347345,0.000668957,-0.00266501,-0.001388366,-0.392468128,0.083746721,0.067996404,-0.168005048,12.081125767,-2.640774479
-0.000691263,-8.25e-06,-0.00123404,0.000111484,0.889326,0.48045785,1.881133485,-0.195540451,32.422447884,0.34598936
-0.000231221,6.6761e-05,-0.005769424,-0.008860445,-0.44748275,-0.29831321,-0.167454044,-0.619606282,-5.080591995,-11.458553083
-0.000219085,0.000283816,0.002188186,0.001093615,1.643674406,0.204582049,2.740996819,-0.616294565,38.29498283,-9.31344366
-0.000330718,-0.000857767,-0.001993363,0.001415622,0.511907925,0.241742954,1.088440653,-0.302539221,15.41866357,-5.130317271
0.000193568,-0.000596873,-0.008614626,-0.001395424,0.842369061,-0.158678779,1.773558262,-0.872609264,23.546319717,-14.207183283
-1.5062e-05,-0.000223525,0.00504375,0.002242004,2.747034575,0.724134363,3.99300632,2.141878846,33.740719784,39.595106436
0.000335583,-0.000135194,-0.005127277,-0.004310037,-2.215849721,-0.222252054,-4.617312183,0.881175763,-54.809905979,-2.477524746
0.000116136,0.000128423,-0.005326942,-0.001963631,-2.34055666,-0.242225003,-4.532794702,0.80452592,-55.177746729,-3.589267462
-0.000130603,-0.000504942,-0.007624169,-0.003532107,-1.992739599,0.185048322,-4.838297177,1.372182135,-61.58100391,1.082391195
-0.000114591,-0.000127383,-0.008905031,-0.001341309,-2.287779234,-0.580607723,-4.432240625,0.520690043,-49.837326369,-7.083213538
0.000393453,-8.5855e-05,-0.006201421,-0.004702412,-2.04227066,-0.974812649,-4.076773877,0.261557219,-46.00004231,-5.12525334
0.000200682,-3.7333e-05,-0.006926687,-0.00561565,-2.340195167,-0.347343271,-4.595829289,0.824368623,-62.959227233,-6.448492814
0.00021493,0.000327498,-0.001882885,0.002463161,0.416382027,0.569000912,-4.359806835,2.29199112,-59.76905591,18.199051537
-0.000219639,0.000140455,-0.001202351,-0.001194204,-1.666734101,0.388438988,-4.82295233,1.599713143,-64.793220891,5.523490901
0.000192126,4.727e-05,-0.002894364,-0.000531846,-1.57571308,0.477777848,-4.799598191,1.679773745,-58.804728377,5.696072741
-0.000546035,0.0001184,0.001462474,-0.005991006,-1.444126557,0.485680112,-4.747078437,1.756444667,-61.037048334,9.223565905
-9.5126e-05,-4.5977e-05,-0.002363494,-0.002188523,-2.323436862,-0.447218413,-4.51786881,0.630307554,-51.467938669,-3.308353623
-0.000215976,-0.000325819,0.000378909,-0.00265286,-1.31630137,0.525243948,-4.801657598,1.7773937,-64.480032511,8.128382551
0.000282975,0.000220268,-0.005476153,0.008716504,-2.078071076,0.284432729,-4.771263299,1.257090851,-58.413639184,0.639488957
0.000407138,0.000446678,-0.003738424,-0.0044355,-2.152771555,0.028945954,-4.629342772,0.990780818,-57.222199755,-2.297637707
0.000270183,2.5121e-05,-0.001812046,-0.029527275,-1.903456126,0.280787288,-4.812150009,1.424698311,-59.797022954,2.105900924
0.000431773,0.000119959,-0.005747619,0.007167223,-1.760675686,0.217487374,-4.845008147,1.537639781,-62.627886494,3.579648245
0.000169035,-4.6946e-05,0.004526642,0.002524115,2.009810293,0.428018637,2.958429177,-0.101935875,44.370804949,-9.866267523
-4.1222e-05,0.000338865,-0.007051189,-0.003183651,-2.193092203,0.06288977,-4.76373716,1.121512295,-60.663830194,-3.563258562
0.000395995,-5.89e-07,-0.004422989,-0.005433013,-2.043879472,-1.049061232,-4.00401244,0.210766086,-45.477757564,-4.606455554
0.000299782,-3.0821e-05,-0.002230575,-0.001280376,-1.766867128,-0.753267282,-1.728292572,-0.446202639,-15.443192701,0.806787789
8.9416e-05,0.000784394,-0.017190155,-0.028460886,-1.726515447,-0.955611398,-2.072237421,-0.308606247,-19.477427221,5.14447584
0.000444518,-0.000430004,-0.002186078,-0.003846319,-0.67571967,0.222143768,-0.449828995,0.031601653,2.953541139,5.160418811
-2.0069e-05,0.000659604,0.006713768,-0.001612755,-1.697967942,-0.889632073,-1.876643172,-0.382387178,-18.906830581,-1.925498936
0.000150613,-0.000467243,-0.002163189,-0.002485472,-1.939311118,-1.021123092,-2.31385618,-0.447950057,-23.174350108,-2.404065062
-0.000675403,5.2529e-05,-0.003235413,-0.006405861,-0.871531993,0.350192845,-0.891452018,0.126186463,-13.402144793,13.57824947
0.000109878,0.000110505,-0.011526399,-0.005968365,-1.709415448,-0.916407003,-2.585494357,-0.229793973,-30.149944294,7.706231153
0.00041556,-0.000799918,-0.004729628,-0.003876385,-1.547429865,-0.308512286,-1.776269097,0.147111905,-18.810981212,13.667575485
0.000210459,0.000113123,-0.002279986,-0.003619075,-1.362194293,-0.531852483,-1.935551729,-0.004616034,-29.309717298,16.709664696
-0.000357141,-4.8e-06,-0.002656201,-0.005905743,-1.630690663,-0.69429044,-1.517060183,-0.500495658,-15.26346853,-6.120701098
-0.000862984,0.000532092,-0.052688688,-0.008506959,-1.975912966,-0.877418629,-1.839646064,-0.384618642,-17.844099698,-1.457167764
5.0679e-05,-0.000610599,-0.000766631,0.002036521,-1.648628397,-0.2482765,-1.622606138,0.018729869,-14.791596295,17.750083425
0.000162818,0.000116763,-0.003430661,-0.002301315,-1.239470214,-0.261926001,-1.561520214,-0.033712416,-14.282481065,12.49697565
4.9275e-05,0.00029493,-0.002862874,-0.005821655,-1.582823818,-1.250934713,-2.799975595,-0.212238206,-34.161823293,5.938536988
0.000674436,0.000903264,-0.003179233,-0.025627478,-1.759077786,-1.101328517,-2.451648983,-0.293521716,-28.855851591,2.978094094
-8.433e-05,-0.000105084,-0.023752653,0.024621574,-1.700672081,-0.872988675,-2.140634481,-0.241127061,-25.264725924,1.295389158
0.000130019,-0.000100214,-0.013613053,-0.013947808,-1.765897627,-0.901167694,-2.021372407,-0.413443221,-18.943568627,2.087969692
1.6477e-05,-0.000231621,-0.002503782,0.000402023,-0.887719352,0.491153924,-0.691874339,0.392245233,-14.130119027,18.499992133
-0.000428105,6.5131e-05,-0.002620894,-0.001662066,-1.761024841,-0.98421644,-2.169109521,-0.438383153,-22.363502172,-4.00625578
-8.1369e-05,2.8134e-05,0.028999056,-0.002553122,-1.942697188,-1.066680749,-2.459588601,-0.27958429,-27.717171947,6.248443118
-1.2743e-05,6.6015e-05,-0.00467878,-0.000309022,0.102705158,-1.446028479,0.157919508,-2.063117675,0.956647996,-35.259231653
0.000292987,-0.000392024,-6.1544e-05,0.001024907,0.335585554,-1.169052036,0.434305202,-1.979973026,-1.729921564,-36.141677279
0.000169493,0.000364671,0.000851932,-0.00227482,-0.49704889,-1.092766549,-0.414589661,-1.539567329,-5.113833294,-23.335330727
-0.000863084,5.028e-06,0.008554911,0.001225287,-0.264578997,-1.322171026,-0.221367274,-1.71703036,-6.498384694,-29.495484326
-0.000174249,-0.000325815,-0.000938873,-0.004398515,0.379450503,-1.213909476,0.563743621,-2.071803562,10.904401634,-37.095086895
3.727e-05,-0.000433272,0.002660115,0.000402966,1.230485466,-1.047429705,1.683423334,-2.323857963,19.441457562,-44.997470378
1.0254e-05,0.000340832,-0.001223314,-2.342e-06,0.094706657,-1.051036262,0.18935924,-1.725033756,4.605867922,-25.931399398
-0.000685081,0.000148171,0.001958912,0.000383633,1.375094251,-0.364621722,1.803395492,-1.573324599,21.543419334,-36.131717745
0.000206538,-0.000216483,0.002758859,0.005065344,-0.232170027,-1.170445816,-0.255988297,-1.667526612,-4.097085317,-23.954477673
-0.000123428,-0.000157318,-0.001997477,-0.003311075,0.130131128,-1.196573419,0.18171757,-2.140132309,4.762315842,-30.422994908
-0.000417163,0.000250127,0.002092558,0.000686074,0.559031421,-0.792665463,0.823210433,-2.03614685,13.892561729,-40.428660683
-5.0447e-05,0.000665387,-0.000900172,-0.001028771,0.357485273,-1.104340983,0.517931272,-2.126801317,11.715809148,-37.403805676
-0.000377833,0.000491964,-0.001111453,-0.003285486,0.396787298,-1.140602724,0.587314471,-2.038395627,7.896952414,-33.889314675
-0.000158012,3.1e-06,-0.000808486,-0.000726028,0.334054141,-1.35280247,0.462915107,-2.228036982,4.865455279,-39.41405039
3.0176e-05,-4.194e-06,0.000189974,-0.005762544,0.284098386,-1.24224915,0.440925601,-2.116811973,5.994453773,-35.444314409
-0.000523004,0.00042309,0.00567881,-0.0027165,1.194785773,-0.9667742,1.658059555,-2.247516388,18.872500773,-43.689377332
-0.000700074,0.000320287,-0.001545879,0.000768266,0.172780057,-1.31293459,0.200052011,-1.993581153,-3.148159471,-36.033510869
-5.1476e-05,-0.000140432,0.003666016,-0.000231649,1.434317249,-0.756419595,1.860704482,-2.151900313,20.027737143,-42.172200941
5.5456e-05,2.9267e-05,0.000519213,-0.00043575,1.709247405,-0.683761319,2.765300012,-1.862309879,38.990486427,-36.140228234
0.00065507,4.3412e-05,-0.003240128,-0.012098771,-0.143557474,0.80140397,0.464646037,0.359633933,10.261290424,5.784858309
0.000795595,0.000119967,0.001676836,-1.1513e-05,1.830919889,0.191626827,2.529381063,-0.660069206,35.406707979,-11.498886714
7.6173e-05,-0.000584697,-0.000920224,0.000308769,-0.515857456,0.252026042,-0.203841093,-0.111239224,3.764449003,8.162746214
-0.000331591,0.000142364,0.000564554,0.002713552,1.558346441,0.141720489,2.619441035,-0.765272968,34.570217304,-10.796857344
-0.000109536,0.000273607,-0.001799938,-0.004781094,-0.93258625,0.040454781,-0.625779419,0.02296346,-3.600377585,8.367509082
-0.000214877,-3.4419e-05,-0.001115066,0.001129297,-0.050096737,0.895623813,0.672354362,0.420129411,16.276285899,7.161394255
0.000245029,-0.000345138,0.000915753,-0.000371271,0.712517814,-0.064738159,1.307866003,-0.941007464,16.2637099,-17.11138399
-8.2238e-05,5.466e-05,-0.000443345,0.001772505,1.356684026,0.022499726,2.294098964,-0.896036909,23.423135205,-7.069535961
0.000168878,7.1922e-05,-0.005189395,0.002092657,0.271418225,0.935627259,0.984534486,0.428919832,16.950386943,8.396536013
-0.000188354,0.000112913,0.001049486,0.010469976,0.333496855,2.254421272,0.583333983,2.216102675,14.846098164,28.004171677
-0.000564918,-0.000480983,0.051686339,-0.013616438,0.132358618,1.124974246,0.82151651,0.49140625,17.351330969,14.159285033
-0.000302459,0.000106034,0.004232093,0.001927641,1.380530844,0.170758596,2.336988428,-0.780628496,32.759022314,-10.910599427
-9.1695e-05,7.0542e-05,0.002742366,-0.001902701,0.340944342,0.925729903,1.046244798,0.351820642,17.500915372,11.916071051
-2.9339e-05,0.000107195,-0.003969592,0.003567857,-0.056182581,0.97418186,0.54173178,0.402510371,12.278069171,8.3601891
-0.000321064,-0.000735424,-0.008290101,0.002044239,0.760256609,1.02534588,1.441167362,0.374680969,22.732376573,5.73032455
-0.00013518,-0.000140121,0.005470886,-0.000364796,-0.05712618,0.656486269,0.52143327,0.397899438,12.021933312,8.713175625
0.000246638,0.000139589,0.001014301,-0.001882024,1.022679111,0.112035374,1.720192561,-0.872516418,17.529330322,-21.031749533
-3.1549e-05,7.5262e-05,-0.002160348,0.00285243,0.051375198,0.62170087,0.60287375,0.103466184,11.612164282,4.084674593
0.000315821,-0.001152455,-0.007781057,0.001281463,1.494027571,0.030528295,2.400774335,-0.875778144,23.829806434,-3.103879629
0.000253252,-4.8525e-05,-0.005306645,-2.9116e-05,-0.796285354,0.248959244,-0.434855531,0.10551553,-3.414710883,8.42822879
0.000435035,-0.000148845,0.013141884,-0.000326827,3.542759255,0.685076981,4.504644855,2.154147679,44.478809079,33.164568561
-3.286e-06,0.000191028,0.02361938,-0.007583546,3.331516998,0.360627232,4.780389138,1.790241665,50.102958592,23.459955512
-8.25e-07,0.000664718,0.016492208,0.004526535,3.392925265,0.800946605,4.141832707,2.413298089,43.652878774,39.147311947
8.9036e-05,0.000417374,0.014814906,0.003033652,3.125117568,0.808750254,4.230422305,2.311270146,43.027083286,36.955089227
0.000528917,-0.000222076,0.00239093,-0.000789074,3.216129496,0.404009739,4.796282044,1.871780776,51.235575252,28.128168633
-0.000843594,-0.000270231,0.019297635,-0.009254386,3.245530837,0.353504867,4.838418837,1.741104129,50.342482881,24.375499422
-0.000405056,8.2507e-05,0.019218469,0.003236354,3.300142369,0.669170581,4.496890073,2.137441237,37.165538872,32.698918608
-0.000243191,0.001713062,0.034232405,6.0328e-05,3.307909091,0.813949987,4.126343302,2.377684706,41.904565318,41.025363998
-5.7851e-05,0.000649824,0.01838868,0.003346509,3.246166966,0.801653598,4.311560765,2.29782284,39.612163931,37.583573528
-1.6379e-05,-0.000214038,0.007067536,0.004265957,3.3364577,0.821731024,4.25978657,2.353712838,45.314424368,37.759952775
5.9732e-05,-0.000593427,-0.015099358,0.001725546,3.309827093,0.30435369,4.766332096,1.844063694,49.699972039,25.646060886
0.000157895,-0.000395091,0.023057158,0.001136744,3.377222033,0.578674774,4.674107593,2.048468156,51.688007017,32.525380191
