labels,s11,s12,s21,s22,s31,s32,s41,s42,s51,s52
0,5.1064e-05,3.032e-05,0.000380663,0.000725265,1.621619161,3.087373562,2.803677953,3.120474796,17.519630414,25.897003122
0,-3.0036e-05,4.8999e-05,6.23e-05,4.7615e-05,1.835544766,0.425132436,1.847610059,0.41514448,18.930393524,-1.562365046
0,0.000115576,6.9206e-05,0.000116239,-2.8476e-05,2.207338681,0.63887941,2.490268173,0.569435501,27.947488732,-0.803201506
0,2.5429e-05,-4.08e-07,-6.809e-06,-7.8108e-05,-0.440485768,0.635671486,-0.180639015,-0.148155214,-2.866617966,0.14751383
0,-5.5417e-05,-7.7574e-05,1.1894e-05,-5.7553e-05,0.234835381,0.168503456,-1.02224094,1.671588014,-9.882576945,17.315526038
0,5.6278e-05,8.786e-05,-0.000202989,1.6956e-05,-2.733874754,-0.989281463,-2.483772626,-1.848409004,-20.051603072,-9.067763662
0,5.731e-06,-4.1616e-05,0.000195664,0.000338176,1.424393063,2.086471281,1.983494515,2.065649222,11.362622959,17.197279645
0,-3.5031e-05,-9.0615e-05,0.000420698,0.000722294,1.653135628,3.190661589,2.937202959,3.289522586,20.658454815,28.893126903
0,2.3842e-05,1.6744e-05,0.000223519,0.00010862,2.402621542,1.235355398,2.975579425,1.148497569,30.412396551,16.863304894
0,6.6619e-05,-2.959e-05,-0.000226332,-9.0234e-05,-3.14052272,-1.476409625,-3.040784419,-1.878542985,-22.922002293,-12.091591488
0,-4.4953e-05,-3.3911e-05,-2.2919e-05,-0.00022543,1.133832163,-0.71786547,1.483269918,-0.948203055,14.778337203,-22.223863625
0,6.1352e-05,-2.4573e-05,6.1474e-05,-0.000170464,2.062951664,-0.06544363,2.383195593,-0.157321122,27.994770313,-3.571327842
0,-8.7279e-05,8.167e-06,0.000212763,7.4893e-05,1.784406696,1.431251574,0.650910242,2.64717444,-0.448394681,24.904590327
0,2.9853e-05,-8.0936e-05,0.000148229,7.2765e-05,2.512615677,0.94660399,2.614206951,0.847444352,25.597232989,3.08489961
0,3.4348e-05,6.331e-06,5.8136e-05,-7.8342e-05,1.735122389,-0.267787546,1.959837377,-0.321064644,21.322254118,-3.946470036
0,-8.9375e-05,-3.3192e-05,-0.000187399,1.9972e-05,-2.443131481,-1.219590054,-1.961316758,-2.47014429,-16.979843954,-23.846386253
0,6.7494e-05,2.8461e-05,-6.9745e-05,-0.000248638,0.439908777,-1.345570288,0.963917831,-1.875814829,15.163804951,-19.744344632
0,1.375e-06,4.3802e-05,0.000153362,0.000104408,2.361341466,1.011570697,2.493175776,0.897746359,23.435626702,4.627931279
0,-7.5719e-05,-1.8005e-05,1.086e-05,-0.000187262,1.543528766,-0.418165827,1.784048138,-0.526300428,26.175378113,-8.316904311
0,-7.1275e-05,1.7455e-05,0.000387673,0.000774599,1.750748665,3.070180624,2.84614283,3.097337921,19.514360974,25.766323081
0,-2.4929e-05,-1.0239e-05,-0.000138394,-1.5458e-05,-0.488844721,-0.985169045,-0.063938743,-1.885326713,8.713283354,-25.650405076
0,0.000113293,-4.4765e-05,0.000100451,5.1622e-05,2.326499558,0.760671556,2.583024741,0.6719622,25.038128092,2.626843833
0,-8.682e-05,-0.000187327,-0.000210863,7.7154e-05,-2.492210801,-0.410208927,-2.038215161,-1.62094162,-15.092723815,-11.29724127
0,8.2472e-05,0.000109722,0.000100867,-1.7328e-05,2.229236785,0.479682863,2.322651755,0.455010962,20.811105387,2.138030661
0,0.000173453,-2.3015e-05,2.3123e-05,-6.9395e-05,0.367476626,0.452473811,0.556721235,0.016551184,3.202950662,-0.898803477
0,7.1249e-05,2.5236e-05,0.00034912,0.000503579,1.995110787,2.513676444,3.007082975,2.455190184,26.81087996,20.817372629
0,9.1051e-05,7.6758e-05,5.499e-06,-8.6938e-05,-0.006516848,0.248755252,0.229497372,-0.351980956,2.605768988,-4.470418623
0,-5.8397e-05,3.029e-05,0.000110968,4.7109e-05,2.003749983,0.626992416,2.245400024,0.630094421,21.691513948,3.052899945
0,4.1344e-05,1.9641e-05,-2.4219e-05,-6.6835e-05,-0.549879001,0.227031779,-0.194654877,-0.63876637,-0.60406738,-7.474787376
0,2.7169e-05,1.1046e-05,3.629e-06,-9.4248e-05,-0.739113159,-0.355560562,-0.268657891,-1.445757566,-1.113190961,-17.666094548
0,-4.7871e-05,-2.1447e-05,0.000272076,0.000193967,1.980233763,1.857953329,1.031005626,2.833753586,0.312807651,29.745139192
0,-9.1531e-05,5.106e-06,3.8544e-05,-6.3339e-05,1.126310438,0.442150682,1.160773101,0.27559061,9.887043194,1.918512432
0,-5.6742e-05,0.00010091,0.000238317,4.8386e-05,1.893755365,1.411322007,0.618377955,2.685061951,-1.347831254,28.68628306
0,-1.2594e-05,1.644e-05,0.00010465,0.000152339,1.77063573,0.865803683,1.929258741,0.873947982,18.981204879,-0.270704102
0,-1.1242e-05,-9.103e-06,0.000148812,2.0373e-05,1.92532591,1.015075913,2.20240795,0.963554384,16.566616631,10.013651199
0,2.7595e-05,2.3577e-05,0.000325661,0.000474758,1.899368323,2.643962659,2.923446539,2.495114403,25.366344652,19.303209139
0,-1.2348e-05,-3.8972e-05,4.6625e-05,5.995e-06,0.685164282,1.046596506,0.178784132,1.676029345,0.07471774,14.917551149
0,-2.8248e-05,1.8328e-05,0.000235357,0.00028382,1.854276726,2.08042231,2.451319532,1.998204718,17.560904521,15.537242452
0,4.7234e-05,2.3261e-05,0.000216604,0.00030881,2.212670171,1.675177673,2.805288945,1.505077455,26.085113263,7.506232291
0,-6.2072e-05,2.8359e-05,-7.328e-05,-6.823e-05,-0.327051258,-0.795834095,0.09126043,-1.62821644,8.42466691,-23.260195438
0,1.344e-06,-9.614e-06,-0.000294117,-0.000198912,-2.928986965,-1.627012796,-3.132717664,-2.165076923,-23.655181643,-15.520438829
0,-1.3114e-05,0.00010018,-0.000246298,6.1875e-05,-2.79655166,-0.599422428,-2.328241449,-1.653973186,-16.402212807,-10.787085244
0,2.537e-06,-6.583e-06,-0.000267733,-5.1323e-05,-2.724103615,-1.410255448,-2.576394025,-2.297052722,-19.760898034,-20.040684858
0,0.000107418,4.4186e-05,0.000214673,9.9219e-05,1.744063331,1.638641299,0.661590597,2.690594669,2.065479768,27.774223703
0,-5.5996e-05,-2.17e-07,8.0143e-05,-5.0176e-05,0.94470673,0.480328468,-0.439721056,2.139265462,-6.988883158,21.83626035
0,-2.3215e-05,-4.7112e-05,-3.7601e-05,-1.2699e-05,-1.34571988,-0.322940762,-0.933699937,-1.66603193,-4.342862313,-17.838559058
0,1.2823e-05,-2.3157e-05,0.00042787,0.000728049,1.789468356,3.152452546,2.952497114,3.17124234,22.672519408,27.608306303
0,-0.000120595,-6.8934e-05,-0.000174523,9.6493e-05,-2.042625733,-0.532705811,-1.606094477,-1.945768659,-12.761483134,-16.236105131
0,2.0204e-05,-1.238e-05,-0.000175097,-1.5765e-05,-2.381221152,-1.181267379,-2.187508477,-2.246329932,-16.572722487,-22.117454258
0,-1.9201e-05,5.5975e-05,-0.000279941,-1.2866e-05,-2.775063236,-1.147349322,-2.741403261,-1.940205902,-20.265680698,-13.274721738
0,9.8e-07,1.4637e-05,-3.612e-06,-7.4201e-05,-0.243692232,-0.861756369,-1.698628608,1.225258775,-17.648939869,17.836445302
0,-9.497e-06,6.564e-06,-0.000106234,-2.8741e-05,-0.603764874,-0.888238437,-1.88094217,0.936768145,-22.331086477,15.440089892
0,-2.6063e-05,-1.5157e-05,0.000186548,0.000235364,1.99965886,1.646525949,2.4101599,1.608543533,20.615445868,11.482482614
0,4.0884e-05,-2.5635e-05,-1.4921e-05,-0.00013407,0.059825793,-0.542506281,0.405116864,-1.159600665,5.180321853,-13.28240983
0,1.1499e-05,1.2913e-05,0.000358439,0.000498559,1.764326163,2.762016598,2.17032471,3.07258417,9.658934949,29.554827024
0,6.649e-06,1.2308e-05,-0.000257941,-2.5917e-05,-2.437392033,-1.419207516,-2.213465763,-2.570455695,-16.784839582,-27.645822871
0,8.853e-05,-2.6816e-05,-0.000139943,-8.7877e-05,-2.912382785,-1.592287641,-2.765645393,0.174647192,-26.491026851,6.589646709
0,-4.2003e-05,2.0825e-05,-0.000121449,-8.8068e-05,-1.218299753,-1.113413173,-2.427387605,0.566085354,-21.415335786,8.255611889
0,-8.748e-06,3.122e-06,-0.000388554,-0.000310556,-3.04928661,-1.883623472,-3.383900077,-2.162837137,-25.611120837,-15.691815592
0,0.00011709,-3.5373e-05,4.3313e-05,-0.000122424,1.519809481,-0.398391336,1.708812359,-0.497385588,18.18546869,-7.30330307
0,0.000101836,-3.995e-05,0.000342672,0.000691474,1.66855244,2.986457534,2.855446148,3.041187073,21.078122312,24.915875575
0,6.3058e-05,-2.333e-06,-0.000214183,3.482e-06,-2.721293988,-0.915439062,-2.582123169,-1.672142754,-19.821916649,-7.49573594
0,-4.8835e-05,7.3173e-05,0.000191695,0.000210249,1.76490767,1.728117058,2.208100171,1.713356705,15.183302527,13.022576628
0,-3.9569e-05,-4.7084e-05,-9.7597e-05,4.1626e-05,-1.481866798,-0.215914165,-1.018705771,-1.587075769,-7.643631329,-14.208518345
0,-7.742e-05,3.2644e-05,-0.000167075,-0.000116553,-1.952710331,-1.396510392,-2.82428889,-0.022497432,-22.774890408,3.84378575
0,0.000138386,-5.5615e-05,-1.2669e-05,-0.000134236,-0.314319701,-1.044939001,0.154950949,-1.944467695,-0.406013572,-22.876298316
0,5.2661e-05,-0.000162062,-2.855e-06,-0.000155771,-0.073257795,-0.690381602,0.333122083,-1.450486434,1.640679558,-17.530968315
0,4.821e-05,1.7695e-05,-0.000299598,-0.000141749,-3.037626172,-1.509033894,-2.990843889,-2.199926309,-23.869491692,-16.690853954
0,-3.9678e-05,-4.3979e-05,-9.9448e-05,-0.000150225,-0.118713487,-1.284019641,0.404202089,-2.091639655,5.52901995,-27.598625483
0,5.239e-05,-5.3887e-05,0.00024595,0.000322995,1.800925742,2.181085627,2.512586706,2.17952697,17.45911984,16.328496797
0,-1.0605e-05,-3.9154e-05,-0.000202617,-0.000167219,-2.000461616,-1.691811542,-2.996447718,-0.175333267,-25.490103946,3.161224285
0,1.51e-07,7.2076e-05,9.678e-06,-6.9005e-05,0.757600733,0.158185158,0.923400178,-0.111291358,13.180679614,-5.848023962
0,-2.6385e-05,2.5977e-05,-0.000125017,-8.5585e-05,-1.293287245,-1.050211818,-2.492351052,0.462381381,-21.335516299,8.609116491
0,-0.000112575,-6.1289e-05,-0.000142474,-8.7497e-05,-1.456137313,-1.462601442,-2.74968429,0.17986956,-26.650563876,6.720583932
0,8.733e-06,-0.000102793,6.751e-06,-5.5956e-05,0.146330992,0.451126853,0.347373447,-0.055631339,5.002124958,1.663798607
0,-2.8011e-05,-4.5476e-05,1.9192e-05,-0.000163425,1.619913271,-0.186096043,1.776639054,-0.272841417,27.171223003,-7.569363995
0,0.000117603,-9.7634e-05,-9.6423e-05,5.0234e-05,-1.843154076,-0.248824031,-1.327646749,-1.62080484,-7.894369034,-15.681908955
0,-3.737e-06,-4.038e-06,0.000118881,-9.727e-06,1.626496391,0.972074093,0.33046166,2.29931696,-2.975823126,23.887743174
0,-4.911e-06,1.2054e-05,-0.000128054,7.2592e-05,-2.197508831,-0.675372007,-1.532941324,-2.086957971,-11.084486852,-19.559681934
0,-7.5292e-05,9.435e-06,-0.000139593,1.0563e-05,-0.753012753,-1.098287557,-0.26438129,-2.0503529,7.463927042,-25.953353085
0,-1.23e-07,-2.5927e-05,0.000365088,0.00071104,1.624609118,2.982521294,2.730134551,2.991589932,16.583304432,24.793685407
0,-1.3439e-05,-2.9849e-05,-8.568e-06,-0.000266108,1.531409579,-0.638085759,1.774113474,-0.77212999,15.499583857,-22.551740421
0,4.1293e-05,-4.513e-06,3.3286e-05,-0.000274539,1.800172646,-0.620368397,2.189293647,-0.798289568,22.208880577,-15.006904653
0,6.8524e-05,5.0028e-05,-8.9708e-05,-9.961e-06,-0.805027409,-1.173127433,-2.177948373,0.855463728,-24.021305128,13.844966262
0,-4.422e-06,-2.1837e-05,8.9968e-05,-0.000158938,2.358770351,0.021470828,2.613707174,-0.061457061,30.79261968,0.475023084
0,3.954e-05,-4.0245e-05,-0.000129221,7.8438e-05,-2.079862711,-0.737572054,-1.492780871,-2.124338073,-11.149067531,-19.519322525
0,-7.5063e-05,0.000116342,0.000159561,0.000124714,2.121829975,1.548426609,2.530567862,1.433318617,19.468582054,10.852551482
0,-4.7113e-05,7.5193e-05,-0.000118713,-2.809e-05,-0.501426717,-0.980296123,-0.061797942,-1.807122644,8.346425876,-25.153237756
0,3.9646e-05,-1.1361e-05,0.000171871,8.9187e-05,1.497351874,1.338077353,0.662643171,2.496951862,3.149195269,25.458830567
0,-2.19e-06,-3.878e-06,7.7e-07,-7.8712e-05,0.199944934,0.421763744,-0.849997911,1.526983851,-9.516097217,12.021645661
0,-0.000125409,3.248e-05,-0.000163988,-8.2215e-05,-1.74943136,-1.153717559,-2.652408514,0.133303905,-20.884275054,4.447261727
0,0.000182799,0.000111026,0.000295951,0.000486183,1.694363759,2.743221098,2.743826319,2.714349274,19.849920258,21.85511919
0,4.891e-06,-1.8085e-05,-6.109e-06,-8.0112e-05,-0.763810119,-0.130380292,-0.322140668,-1.22417848,-0.893225375,-15.147203223
0,-5.9861e-05,9.961e-06,4.072e-06,-6.653e-05,-1.002685433,-0.253852328,-0.541019547,-1.465028602,-2.240366332,-18.29110287
0,8.115e-06,-3.5564e-05,-0.000241914,-0.000238398,-2.603487615,-1.844809293,-3.344129162,-1.10584121,-27.677021309,-3.531414183
0,-0.00012701,8.8092e-05,0.000276294,0.000325585,1.937039984,2.349290975,2.755603352,2.219398371,22.558418983,17.45395994
0,-8.72e-06,-1.9446e-05,-0.000284586,4.0955e-05,-2.678863394,-1.049380644,-2.388551738,-2.194056045,-19.342150337,-16.576799849
0,-6.6073e-05,4.0007e-05,1.0554e-05,-7.1409e-05,0.73351027,0.226554102,0.878723514,-0.066753616,4.926817313,-2.629800927
0,-8.1901e-05,-5.5865e-05,0.000324837,0.000534472,1.842215158,2.869398427,2.873166015,2.827180078,22.308174935,23.507074927
0,-4.7214e-05,2.48e-05,2.549e-05,-0.000106499,1.256346569,-0.318335304,1.441474488,-0.46227833,16.774368631,-7.223378745
0,-9.9332e-05,6.3752e-05,-0.000194484,0.000127671,-2.377196013,-0.377794709,-1.849450531,-1.715197678,-14.51037041,-12.922084702
0,-8.286e-05,5.6106e-05,-0.000120976,-2.3235e-05,-0.809236576,-1.223265894,-0.296751047,-2.235823675,4.137850497,-25.297149099
0,-1.3153e-05,-2.5082e-05,-0.000157772,5.2349e-05,-2.22232538,-0.185176902,-1.851502209,-1.367573028,-15.504841683,-6.303580354
0,-5.524e-06,-2.6864e-05,2.1083e-05,-5.9851e-05,0.20980996,-0.883780005,-1.480170216,1.552920546,-17.653048269,22.949010837
0,-9.1527e-05,5.947e-06,-0.000148612,-9.1132e-05,-1.519209086,-1.240363527,-2.640251529,0.27430099,-23.547572121,6.346379916
0,5.01e-06,-1.018e-05,-7.1553e-05,-3.7284e-05,-0.317818742,-1.071079646,-1.83586755,1.085985314,-22.373390403,17.754487949
0,-3.0608e-05,4.1658e-05,-3.2745e-05,-6.6392e-05,-0.074617288,-0.946119559,-1.571316406,1.263041977,-20.22101396,17.955076346
0,2.27e-07,-4.4241e-05,-0.000393948,-0.000544748,-3.111120101,-2.197564214,-3.731367649,-1.99737428,-30.826629768,-10.481478107
0,-5.3327e-05,-1.6652e-05,-0.000136636,9.0226e-05,-1.929995913,-0.144394903,-1.442506711,-1.465808281,-11.990284728,-11.945838392
0,-4.0152e-05,-2.1286e-05,5.299e-06,-0.000269802,1.522992098,-0.783796992,1.888716832,-0.950210002,21.069897854,-12.530969781
0,9.071e-06,-6.2391e-05,2.9505e-05,-0.000173503,1.660997622,-0.362230405,1.880334185,-0.520568052,20.865047813,-9.654744934
0,1.5932e-05,9.191e-06,9.3752e-05,-0.000106595,2.262771692,0.275902111,2.581455319,0.150371749,26.679948468,-0.648407253
0,-7.0052e-05,4.3741e-05,2.8498e-05,-0.000132828,1.742845834,-0.027737367,1.886679857,-0.082822933,27.30438569,-6.687055286
0,-9.97e-06,-1.6517e-05,-0.000171532,-7.4254e-05,-1.279512831,-0.856511417,-2.264128953,0.449836234,-17.231890322,4.777530214
0,2.3082e-05,-1.7528e-05,-0.000302589,-0.000454689,-2.767375318,-2.064794809,-3.581244206,-1.212402174,-29.649569386,-2.477357253
0,3.9233e-05,1.737e-06,-0.000314692,-0.000297349,-3.075363015,-1.910109188,-3.403724363,-2.077321725,-25.988317459,-14.879385781
0,-7.675e-06,-7.302e-06,-0.000108594,4.8126e-05,-1.961051166,-0.314681875,-1.388975642,-1.675175409,-7.144152527,-16.637094852
0,-2.6467e-05,4.473e-05,0.000264275,0.00051899,1.535450323,2.416739781,2.315950475,2.400062705,12.334119009,19.634160916
0,-1.9182e-05,-6.142e-06,-0.00010777,5.3497e-05,-1.639337678,-0.524073091,-0.997379683,-1.948255158,-9.17712931,-18.536917423
0,-1.576e-06,2.6737e-05,6.2584e-05,-0.000199216,2.249754211,0.063631298,2.547098756,-0.025525297,30.99916252,-3.937550306
0,-1.3011e-05,0.000102058,-0.000119861,-5.573e-06,-1.23792473,-1.351016913,-0.632009065,-2.463303065,1.822913269,-26.736373878
0,-2.8424e-05,2.0672e-05,0.000122143,-9.4947e-05,2.483161857,0.489712432,2.713346666,0.367950386,31.44133921,-2.99069632
0,-5.4274e-05,2.382e-06,1.3869e-05,-9.3027e-05,0.722043117,0.15264315,0.859706637,-0.100594987,7.444581416,-2.021188271
0,2.2531e-05,1.7861e-05,-0.000132534,-1.2097e-05,-0.644491453,-1.074938938,-0.145894995,-1.950143848,7.402767602,-24.783491667
0,-8.4204e-05,-0.000105697,-0.000101202,4.6684e-05,-1.726439936,0.03156671,-1.309462005,-1.217188057,-9.812738597,-8.041838451
0,8.8799e-05,8.0325e-05,8.6247e-05,3.1679e-05,2.089608774,0.631978131,2.267774804,0.717799516,19.741734072,3.838689903
0,9.911e-06,8.671e-06,-0.00012774,-3.7986e-05,-1.269326389,-1.429873446,-2.644186266,0.380458555,-27.711626682,9.019190747
0,5.121e-06,9.067e-06,9.1905e-05,0.000114184,1.060352667,1.375199424,1.304093667,1.276554006,6.905643669,11.238179248
0,8.4e-08,2.0359e-05,0.000275843,0.000225247,1.707782131,2.017926759,1.176325859,2.83119662,3.533197166,23.148983052
0,-0.000100046,-4.1125e-05,3.8233e-05,-3.501e-05,1.633003536,0.294120151,1.722913611,0.291974283,16.577170217,1.877393561
0,1.0027e-05,1.0563e-05,0.000262282,0.000134149,1.699407415,1.664631356,0.814797248,2.751254383,2.407042236,23.580445775
0,6.1545e-05,-3.3202e-05,-8.6813e-05,1.839e-05,-1.070692137,-1.58163691,-2.412355791,0.643237395,-27.711335441,12.319036071
0,-3.9484e-05,0.000102839,0.000267905,0.000384657,1.909994284,2.33043927,2.56451059,2.231879656,20.462848123,15.571537021
0,-8.777e-06,0.00012864,-0.000301201,-0.000150913,-3.222491073,-1.603907959,-3.215336047,-1.834608254,-25.80302591,-10.663419358
0,2.862e-06,5.684e-05,1.8375e-05,-6.8575e-05,0.760297456,0.350791565,0.754051926,0.056234104,4.911917778,-0.798829564
0,-1.4544e-05,0.000101597,0.000179249,4.363e-06,1.573489986,1.086776063,0.261248123,2.479501265,-2.18983658,25.525732376
0,3.0884e-05,-0.00012602,-3.3369e-05,-3.1229e-05,-1.122126164,-0.383545539,-0.616598792,-1.659906383,-3.127512271,-17.581841407
0,3.4599e-05,2.9825e-05,-0.000110182,-0.000106229,-0.515078761,-1.510730219,0.043553998,-2.41389397,3.104415355,-28.8050536
0,3.729e-05,-2.3495e-05,-0.000104992,-7.6988e-05,-0.182640613,-0.747742492,0.153609439,-1.369745674,10.246997676,-26.093362657
0,-0.000167705,0.000179735,0.000307163,0.000562873,1.682922189,2.774843812,2.673369075,2.794076263,16.859432423,22.662216533
0,-1.1079e-05,1.4891e-05,0.000232003,0.000226826,1.903655384,1.849620997,2.418981215,1.832454088,17.268035663,13.881422061
0,1.9802e-05,-2.0034e-05,-0.00042187,-0.000603744,-3.068719125,-2.13843818,-3.75939998,-1.663577934,-30.97533664,-5.178109372
0,1.2001e-05,-0.00013956,1.2363e-05,-5.5143e-05,0.259928139,0.321679987,0.459492507,-0.191102343,3.075306116,-2.093768496
0,-0.000105532,-0.000186365,0.000280035,0.000404993,1.860911046,2.429361722,2.652840482,2.413966803,18.626319106,18.947745621
0,-3.6052e-05,-0.000115437,-0.000176787,9.0225e-05,-2.313100139,-0.481181737,-1.84725129,-1.779834303,-13.44408961,-13.79189152
0,3.5854e-05,-1.3534e-05,0.000133422,-2.65e-05,1.296476201,0.314353269,-0.284758319,2.159738599,-9.416266781,26.39715299
