s1,s2,s3,s4,s5,s6,labels
1.638544706,5.246356079,1.638544706,1.638544706,5.246356079,5.246356079,2
1.671385558,5.210161697,1.671385558,1.671385558,5.210161697,5.210161697,2
1.857548339,4.17037835,1.857548339,1.857548339,4.17037835,4.17037835,2
2.467592056,3.572624194,2.467592056,2.467592056,3.572624194,3.572624194,2
1.901601794,5.088373331,1.901601794,1.901601794,5.088373331,5.088373331,2
2.240035869,4.311627801,2.240035869,2.240035869,4.311627801,4.311627801,2
0.681398548,6.016320191,0.681398548,0.681398548,6.016320191,6.016320191,2
-0.002789528,5.149491237,-0.002789528,-0.002789528,5.149491237,5.149491237,2
0.942437783,5.263918472,0.942437783,0.942437783,5.263918472,5.263918472,2
0.345899027,5.298709204,0.345899027,0.345899027,5.298709204,5.298709204,2
1.084193204,5.558764997,1.084193204,1.084193204,5.558764997,5.558764997,2
0.079443061,4.758245112,0.079443061,0.079443061,4.758245112,4.758245112,2
0.996409602,4.906242818,0.996409602,0.996409602,4.906242818,4.906242818,2
0.373369343,5.082486595,0.373369343,0.373369343,5.082486595,5.082486595,2
0.729104749,5.565049897,0.729104749,0.729104749,5.565049897,5.565049897,2
0.35990919,5.256779674,0.35990919,0.35990919,5.256779674,5.256779674,2
1.135249071,4.694219696,1.135249071,1.135249071,4.694219696,4.694219696,2
-0.366814548,5.530535543,-0.366814548,-0.366814548,5.530535543,5.530535543,2
-0.028724798,5.154507356,-0.028724798,-0.028724798,5.154507356,5.154507356,2
-0.763751157,4.435983461,-0.763751157,-0.763751157,4.435983461,4.435983461,2
-0.968847429,5.017383618,-0.968847429,-0.968847429,5.017383618,5.017383618,2
0.593287673,4.361179708,0.593287673,0.593287673,4.361179708,4.361179708,2
-0.43552837,4.576120917,-0.43552837,-0.43552837,4.576120917,4.576120917,2
-0.305406721,5.323025109,-0.305406721,-0.305406721,5.323025109,5.323025109,2
-0.803823472,3.907215438,-0.803823472,-0.803823472,3.907215438,3.907215438,2
-0.372522969,4.166095293,-0.372522969,-0.372522969,4.166095293,4.166095293,2
-0.752260897,5.746546052,-0.752260897,-0.752260897,5.746546052,5.746546052,2
-0.661372475,5.182742389,-0.661372475,-0.661372475,5.182742389,5.182742389,2
-1.360634942,5.292033668,-1.360634942,-1.360634942,5.292033668,5.292033668,2
-1.131093059,5.499388141,-1.131093059,-1.131093059,5.499388141,5.499388141,2
-0.198207183,5.596620831,-0.198207183,-0.198207183,5.596620831,5.596620831,2
-0.714138842,5.038965759,-0.714138842,-0.714138842,5.038965759,5.038965759,2
-1.123414345,5.322552649,-1.123414345,-1.123414345,5.322552649,5.322552649,2
-1.816836856,4.39600535,-1.816836856,-1.816836856,4.39600535,4.39600535,2
-1.291891266,4.625515424,-1.291891266,-1.291891266,4.625515424,4.625515424,2
-2.717058599,4.578017128,-2.717058599,-2.717058599,4.578017128,4.578017128,2
-1.061489217,4.34757389,-1.061489217,-1.061489217,4.34757389,4.34757389,2
-1.868586809,4.403144736,-1.868586809,-1.868586809,4.403144736,4.403144736,2
-1.782361659,4.915887822,-1.782361659,-1.782361659,4.915887822,4.915887822,2
-0.699423768,4.496264713,-0.699423768,-0.699423768,4.496264713,4.496264713,2
-1.667254985,4.674136096,-1.667254985,-1.667254985,4.674136096,4.674136096,2
-1.440483947,4.324066123,-1.440483947,-1.440483947,4.324066123,4.324066123,2
-1.620437951,4.539339763,-1.620437951,-1.620437951,4.539339763,4.539339763,2
-2.457441499,4.998545482,-2.457441499,-2.457441499,4.998545482,4.998545482,2
-2.382690764,3.445531993,-2.382690764,-2.382690764,3.445531993,3.445531993,2
-2.412294239,5.132523717,-2.412294239,-2.412294239,5.132523717,5.132523717,2
-2.730288604,4.63753015,-2.730288604,-2.730288604,4.63753015,4.63753015,2
-2.740250843,5.065832863,-2.740250843,-2.740250843,5.065832863,5.065832863,2
-3.748427927,4.807944395,-3.748427927,-3.748427927,4.807944395,4.807944395,2
-2.744826202,3.4553007,-2.744826202,-2.744826202,3.4553007,3.4553007,2
-2.94691525,4.027971057,-2.94691525,-2.94691525,4.027971057,4.027971057,2
-3.850809293,3.778566432,-3.850809293,-3.850809293,3.778566432,3.778566432,2
-3.343739924,3.174341447,-3.343739924,-3.343739924,3.174341447,3.174341447,2
-3.854339667,4.81939548,-3.854339667,-3.854339667,4.81939548,4.81939548,2
-3.080184082,3.662018483,-3.080184082,-3.080184082,3.662018483,3.662018483,2
-3.848093302,3.659490129,-3.848093302,-3.848093302,3.659490129,3.659490129,2
-3.098306633,4.248996774,-3.098306633,-3.098306633,4.248996774,4.248996774,2
-3.493658442,3.585481607,-3.493658442,-3.493658442,3.585481607,3.585481607,2
-3.197457719,3.520995367,-3.197457719,-3.197457719,3.520995367,3.520995367,2
-3.13926029,3.781191643,-3.13926029,-3.13926029,3.781191643,3.781191643,2
-4.238896955,3.821843868,-4.238896955,-4.238896955,3.821843868,3.821843868,2
-3.781513852,3.836025151,-3.781513852,-3.781513852,3.836025151,3.836025151,2
-4.709375283,3.634632672,-4.709375283,-4.709375283,3.634632672,3.634632672,2
-4.312790372,3.697125976,-4.312790372,-4.312790372,3.697125976,3.697125976,2
-3.876570171,2.925749961,-3.876570171,-3.876570171,2.925749961,2.925749961,2
-4.270560065,2.083592029,-4.270560065,-4.270560065,2.083592029,2.083592029,2
-3.525702148,4.101567852,-3.525702148,-3.525702148,4.101567852,4.101567852,2
-4.753556475,2.577870842,-4.753556475,-4.753556475,2.577870842,2.577870842,2
-4.497348717,3.717567206,-4.497348717,-4.497348717,3.717567206,3.717567206,2
-3.315221503,3.616014337,-3.315221503,-3.315221503,3.616014337,3.616014337,2
-3.795698539,3.171273065,-3.795698539,-3.795698539,3.171273065,3.171273065,2
-5.358063676,2.961330091,-5.358063676,-5.358063676,2.961330091,2.961330091,2
-4.376915871,2.603999678,-4.376915871,-4.376915871,2.603999678,2.603999678,2
-4.329316281,2.302678403,-4.329316281,-4.329316281,2.302678403,2.302678403,2
-5.094482513,2.072446393,-5.094482513,-5.094482513,2.072446393,2.072446393,2
-3.400243536,1.86925256,-3.400243536,-3.400243536,1.86925256,1.86925256,2
-4.908810539,1.807463604,-4.908810539,-4.908810539,1.807463604,1.807463604,2
-4.128873329,3.002007075,-4.128873329,-4.128873329,3.002007075,3.002007075,2
-4.027250909,0.797218896,-4.027250909,-4.027250909,0.797218896,0.797218896,2
-4.345509537,1.746100029,-4.345509537,-4.345509537,1.746100029,1.746100029,2
-4.575494469,1.544787127,-4.575494469,-4.575494469,1.544787127,1.544787127,2
-4.392478577,2.189370373,-4.392478577,-4.392478577,2.189370373,2.189370373,2
-5.314654925,1.728024595,-5.314654925,-5.314654925,1.728024595,1.728024595,2
-5.349626362,0.943679683,-5.349626362,-5.349626362,0.943679683,0.943679683,2
-4.983760075,2.116313222,-4.983760075,-4.983760075,2.116313222,2.116313222,2
-6.116467181,2.185975604,-6.116467181,-6.116467181,2.185975604,2.185975604,2
-5.078180456,1.356850392,-5.078180456,-5.078180456,1.356850392,1.356850392,2
-3.507306064,1.165491569,-3.507306064,-3.507306064,1.165491569,1.165491569,2
-4.705171083,1.214657549,-4.705171083,-4.705171083,1.214657549,1.214657549,2
-4.757411156,0.648560456,-4.757411156,-4.757411156,0.648560456,0.648560456,2
-5.049960678,1.587114579,-5.049960678,-5.049960678,1.587114579,1.587114579,2
-5.008635839,-0.338413224,-5.008635839,-5.008635839,-0.338413224,-0.338413224,2
-5.370185876,1.437541462,-5.370185876,-5.370185876,1.437541462,1.437541462,2
-4.20117269,0.070036734,-4.20117269,-4.20117269,0.070036734,0.070036734,2
-5.189317965,-0.054555096,-5.189317965,-5.189317965,-0.054555096,-0.054555096,2
-4.8116836,0.398620129,-4.8116836,-4.8116836,0.398620129,0.398620129,2
-5.502154498,0.399975647,-5.502154498,-5.502154498,0.399975647,0.399975647,2
-5.496439822,0.416669928,-5.496439822,-5.496439822,0.416669928,0.416669928,2
-5.342105589,0.349081815,-5.342105589,-5.342105589,0.349081815,0.349081815,2
-5.371209404,-0.846778634,-5.371209404,-5.371209404,-0.846778634,-0.846778634,2
-5.835555987,0.203123935,-5.835555987,-5.835555987,0.203123935,0.203123935,2
-5.025779782,0.092655176,-5.025779782,-5.025779782,0.092655176,0.092655176,2
-5.805424392,0.005299565,-5.805424392,-5.805424392,0.005299565,0.005299565,2
-4.929751538,-0.390721393,-4.929751538,-4.929751538,-0.390721393,-0.390721393,2
-4.686133465,-0.422692488,-4.686133465,-4.686133465,-0.422692488,-0.422692488,2
-4.560095313,-1.165094288,-4.560095313,-4.560095313,-1.165094288,-1.165094288,2
-4.430548192,-0.794981431,-4.430548192,-4.430548192,-0.794981431,-0.794981431,2
-3.936546792,-0.437250803,-3.936546792,-3.936546792,-0.437250803,-0.437250803,2
-5.372917412,-1.825845926,-5.372917412,-5.372917412,-1.825845926,-1.825845926,2
-5.356964936,-1.304616685,-5.356964936,-5.356964936,-1.304616685,-1.304616685,2
-4.21153391,-1.926586359,-4.21153391,-4.21153391,-1.926586359,-1.926586359,2
-4.033534641,-0.52522749,-4.033534641,-4.033534641,-0.52522749,-0.52522749,2
-5.058107531,-1.117310398,-5.058107531,-5.058107531,-1.117310398,-1.117310398,2
-5.16112703,-0.740141785,-5.16112703,-5.16112703,-0.740141785,-0.740141785,2
-5.035637737,-1.774361342,-5.035637737,-5.035637737,-1.774361342,-1.774361342,2
-5.534467117,-1.346273402,-5.534467117,-5.534467117,-1.346273402,-1.346273402,2
-4.540848796,-1.414714489,-4.540848796,-4.540848796,-1.414714489,-1.414714489,2
-4.276842713,-1.268482006,-4.276842713,-4.276842713,-1.268482006,-1.268482006,2
-3.30589398,-1.800745482,-3.30589398,-3.30589398,-1.800745482,-1.800745482,2
-4.774450747,-1.734308342,-4.774450747,-4.774450747,-1.734308342,-1.734308342,2
-4.618346113,-3.042382504,-4.618346113,-4.618346113,-3.042382504,-3.042382504,2
-4.275282214,-1.522211057,-4.275282214,-4.275282214,-1.522211057,-1.522211057,2
-4.279744785,-2.580091744,-4.279744785,-4.279744785,-2.580091744,-2.580091744,2
-3.117402514,-2.773349401,-3.117402514,-3.117402514,-2.773349401,-2.773349401,2
-4.152467086,-3.413694389,-4.152467086,-4.152467086,-3.413694389,-3.413694389,2
-3.154276129,-2.508513182,-3.154276129,-3.154276129,-2.508513182,-2.508513182,2
-3.745852955,-2.605307781,-3.745852955,-3.745852955,-2.605307781,-2.605307781,2
-3.353665601,-2.536173175,-3.353665601,-3.353665601,-2.536173175,-2.536173175,2
-4.684681538,-2.456374405,-4.684681538,-4.684681538,-2.456374405,-2.456374405,2
-3.208730023,-3.068312003,-3.208730023,-3.208730023,-3.068312003,-3.068312003,2
-4.512607201,-2.375635304,-4.512607201,-4.512607201,-2.375635304,-2.375635304,2
-3.209350212,-3.314058812,-3.209350212,-3.209350212,-3.314058812,-3.314058812,2
-4.549360865,-3.81802997,-4.549360865,-4.549360865,-3.81802997,-3.81802997,2
-2.284199685,-3.446858485,-2.284199685,-2.284199685,-3.446858485,-3.446858485,2
-3.370531314,-3.68095755,-3.370531314,-3.370531314,-3.68095755,-3.68095755,2
-3.563327577,-3.275944317,-3.563327577,-3.563327577,-3.275944317,-3.275944317,2
-3.722389406,-3.197634897,-3.722389406,-3.722389406,-3.197634897,-3.197634897,2
-3.522213618,-4.145076873,-3.522213618,-3.522213618,-4.145076873,-4.145076873,2
-3.414307046,-3.415671164,-3.414307046,-3.414307046,-3.415671164,-3.415671164,2
-3.345086989,-3.938300077,-3.345086989,-3.345086989,-3.938300077,-3.938300077,2
-3.154940695,-3.208226535,-3.154940695,-3.154940695,-3.208226535,-3.208226535,2
-3.864922865,-4.195187219,-3.864922865,-3.864922865,-4.195187219,-4.195187219,2
-3.425889645,-3.897350325,-3.425889645,-3.425889645,-3.897350325,-3.897350325,2
-2.858330099,-4.197087433,-2.858330099,-2.858330099,-4.197087433,-4.197087433,2
-3.008320357,-4.118522772,-3.008320357,-3.008320357,-4.118522772,-4.118522772,2
-3.176593949,-3.737782073,-3.176593949,-3.176593949,-3.737782073,-3.737782073,2
-2.475904473,-4.505554561,-2.475904473,-2.475904473,-4.505554561,-4.505554561,2
-2.282412867,-4.925885527,-2.282412867,-2.282412867,-4.925885527,-4.925885527,2
-2.894121017,-4.75531274,-2.894121017,-2.894121017,-4.75531274,-4.75531274,2
-3.18246597,-5.014221008,-3.18246597,-3.18246597,-5.014221008,-5.014221008,2
-1.940174258,-4.040953466,-1.940174258,-1.940174258,-4.040953466,-4.040953466,2
-2.595159025,-4.24324234,-2.595159025,-2.595159025,-4.24324234,-4.24324234,2
-2.700569769,-3.991749576,-2.700569769,-2.700569769,-3.991749576,-3.991749576,2
-1.28438431,-4.892173432,-1.28438431,-1.28438431,-4.892173432,-4.892173432,2
-1.578610636,-4.302586218,-1.578610636,-1.578610636,-4.302586218,-4.302586218,2
-2.605765799,-4.865044822,-2.605765799,-2.605765799,-4.865044822,-4.865044822,2
-1.027106628,-4.238602739,-1.027106628,-1.027106628,-4.238602739,-4.238602739,2
-2.857580858,-4.300456033,-2.857580858,-2.857580858,-4.300456033,-4.300456033,2
-1.48859246,-4.5479237,-1.48859246,-1.48859246,-4.5479237,-4.5479237,2
-1.134921133,-3.612120278,-1.134921133,-1.134921133,-3.612120278,-3.612120278,2
-1.769314487,-5.324456575,-1.769314487,-1.769314487,-5.324456575,-5.324456575,2
-2.442940975,-4.878358819,-2.442940975,-2.442940975,-4.878358819,-4.878358819,2
-1.803798842,-4.784179917,-1.803798842,-1.803798842,-4.784179917,-4.784179917,2
-1.658189954,-4.710272357,-1.658189954,-1.658189954,-4.710272357,-4.710272357,2
-0.885040522,-4.422780204,-0.885040522,-0.885040522,-4.422780204,-4.422780204,2
-1.175522276,-4.059578,-1.175522276,-1.175522276,-4.059578,-4.059578,2
-1.043223264,-5.262394992,-1.043223264,-1.043223264,-5.262394992,-5.262394992,2
-0.414106926,-4.815571114,-0.414106926,-0.414106926,-4.815571114,-4.815571114,2
-1.222545718,-6.058872654,-1.222545718,-1.222545718,-6.058872654,-6.058872654,2
-1.216999617,-5.869969714,-1.216999617,-1.216999617,-5.869969714,-5.869969714,2
-0.817571763,-4.880922333,-0.817571763,-0.817571763,-4.880922333,-4.880922333,2
-1.314369211,-4.980792705,-1.314369211,-1.314369211,-4.980792705,-4.980792705,2
-1.124814107,-5.331471201,-1.124814107,-1.124814107,-5.331471201,-5.331471201,2
-0.495487582,-5.870918509,-0.495487582,-0.495487582,-5.870918509,-5.870918509,2
-0.692553351,-5.206998432,-0.692553351,-0.692553351,-5.206998432,-5.206998432,2
-0.645038371,-4.380547288,-0.645038371,-0.645038371,-4.380547288,-4.380547288,2
-0.278535433,-4.797747141,-0.278535433,-0.278535433,-4.797747141,-4.797747141,2
0.757296103,-5.46991218,0.757296103,0.757296103,-5.46991218,-5.46991218,2
0.839949048,-5.021137895,0.839949048,0.839949048,-5.021137895,-5.021137895,2
0.372028009,-4.386438299,0.372028009,0.372028009,-4.386438299,-4.386438299,2
0.458672171,-4.60248285,0.458672171,0.458672171,-4.60248285,-4.60248285,2
0.008277149,-6.265825961,0.008277149,0.008277149,-6.265825961,-6.265825961,2
-0.039196624,-4.838576667,-0.039196624,-0.039196624,-4.838576667,-4.838576667,2
0.257226169,-4.513599269,0.257226169,0.257226169,-4.513599269,-4.513599269,2
1.361909472,-5.036186628,1.361909472,1.361909472,-5.036186628,-5.036186628,2
1.369433957,-5.573926342,1.369433957,1.369433957,-5.573926342,-5.573926342,2
1.407174219,-4.824807784,1.407174219,1.407174219,-4.824807784,-4.824807784,2
0.819527439,-4.645167034,0.819527439,0.819527439,-4.645167034,-4.645167034,2
1.685126087,-5.136392761,1.685126087,1.685126087,-5.136392761,-5.136392761,2
1.248655299,-5.025592956,1.248655299,1.248655299,-5.025592956,-5.025592956,2
0.694175067,-4.828101028,0.694175067,0.694175067,-4.828101028,-4.828101028,2
2.022384832,-4.545920107,2.022384832,2.022384832,-4.545920107,-4.545920107,2
1.131416344,-4.564931202,1.131416344,1.131416344,-4.564931202,-4.564931202,2
1.274811997,-4.375574791,1.274811997,1.274811997,-4.375574791,-4.375574791,2
1.370533105,-4.867697111,1.370533105,1.370533105,-4.867697111,-4.867697111,2
2.450977471,-5.153753074,2.450977471,2.450977471,-5.153753074,-5.153753074,2
1.197974985,-4.174858599,1.197974985,1.197974985,-4.174858599,-4.174858599,2
2.154433965,-4.216229971,2.154433965,2.154433965,-4.216229971,-4.216229971,2
2.17183855,-5.057322633,2.17183855,2.17183855,-5.057322633,-5.057322633,2
2.550595124,-4.233060593,2.550595124,2.550595124,-4.233060593,-4.233060593,2
2.588607838,-4.104550246,2.588607838,2.588607838,-4.104550246,-4.104550246,2
2.914158553,-4.784756401,2.914158553,2.914158553,-4.784756401,-4.784756401,2
3.023664187,-3.587275999,3.023664187,3.023664187,-3.587275999,-3.587275999,2
2.301874005,-4.234601881,2.301874005,2.301874005,-4.234601881,-4.234601881,2
3.21172803,-5.053517856,3.21172803,3.21172803,-5.053517856,-5.053517856,2
2.749032952,-4.040361355,2.749032952,2.749032952,-4.040361355,-4.040361355,2
3.463161957,-3.516688046,3.463161957,3.463161957,-3.516688046,-3.516688046,2
3.616796366,-4.513489397,3.616796366,3.616796366,-4.513489397,-4.513489397,2
3.446689909,-4.187515423,3.446689909,3.446689909,-4.187515423,-4.187515423,2
2.825094899,-3.219656252,2.825094899,2.825094899,-3.219656252,-3.219656252,2
3.238180018,-3.484799988,3.238180018,3.238180018,-3.484799988,-3.484799988,2
3.211017052,-4.003119529,3.211017052,3.211017052,-4.003119529,-4.003119529,2
3.371311469,-4.033930466,3.371311469,3.371311469,-4.033930466,-4.033930466,2
2.962363403,-3.488404261,2.962363403,2.962363403,-3.488404261,-3.488404261,2
3.443664125,-3.395613373,3.443664125,3.443664125,-3.395613373,-3.395613373,2
3.464688472,-3.421263083,3.464688472,3.464688472,-3.421263083,-3.421263083,2
4.300737494,-3.92819019,4.300737494,4.300737494,-3.92819019,-3.92819019,2
3.737800947,-3.411418071,3.737800947,3.737800947,-3.411418071,-3.411418071,2
2.704952425,-3.097892091,2.704952425,2.704952425,-3.097892091,-3.097892091,2
3.244093363,-2.485424367,3.244093363,3.244093363,-2.485424367,-2.485424367,2
3.959753831,-2.471238854,3.959753831,3.959753831,-2.471238854,-2.471238854,2
3.21815417,-3.236926331,3.21815417,3.21815417,-3.236926331,-3.236926331,2
3.757328557,-3.232880508,3.757328557,3.757328557,-3.232880508,-3.232880508,2
4.624064108,-3.177511944,4.624064108,4.624064108,-3.177511944,-3.177511944,2
4.405235226,-1.837646972,4.405235226,4.405235226,-1.837646972,-1.837646972,2
3.898715666,-2.22141348,3.898715666,3.898715666,-2.22141348,-2.22141348,2
4.590746844,-1.732683592,4.590746844,4.590746844,-1.732683592,-1.732683592,2
3.893725018,-2.589187522,3.893725018,3.893725018,-2.589187522,-2.589187522,2
3.75473439,-2.154669435,3.75473439,3.75473439,-2.154669435,-2.154669435,2
4.732146685,-3.446640617,4.732146685,4.732146685,-3.446640617,-3.446640617,2
4.939784011,-3.13151149,4.939784011,4.939784011,-3.13151149,-3.13151149,2
3.357054431,-2.245638355,3.357054431,3.357054431,-2.245638355,-2.245638355,2
4.888805697,-2.755186318,4.888805697,4.888805697,-2.755186318,-2.755186318,2
3.648988115,-3.027224835,3.648988115,3.648988115,-3.027224835,-3.027224835,2
4.773659885,-2.174763771,4.773659885,4.773659885,-2.174763771,-2.174763771,2
5.530733867,-1.383289065,5.530733867,5.530733867,-1.383289065,-1.383289065,2
4.764632487,-2.174882533,4.764632487,4.764632487,-2.174882533,-2.174882533,2
5.157408474,-1.918052962,5.157408474,5.157408474,-1.918052962,-1.918052962,2
4.370844924,-0.404027785,4.370844924,4.370844924,-0.404027785,-0.404027785,2
4.208516423,-0.618601408,4.208516423,4.208516423,-0.618601408,-0.618601408,2
3.890715624,-1.927341296,3.890715624,3.890715624,-1.927341296,-1.927341296,2
5.298005689,-1.389243548,5.298005689,5.298005689,-1.389243548,-1.389243548,2
4.566138142,-2.559193744,4.566138142,4.566138142,-2.559193744,-2.559193744,2
5.390316974,-0.918776509,5.390316974,5.390316974,-0.918776509,-0.918776509,2
4.932556343,-1.05331069,4.932556343,4.932556343,-1.05331069,-1.05331069,2
4.254570296,-0.795353259,4.254570296,4.254570296,-0.795353259,-0.795353259,2
5.391400444,-0.154500365,5.391400444,5.391400444,-0.154500365,-0.154500365,2
5.192412015,-0.490196073,5.192412015,5.192412015,-0.490196073,-0.490196073,2
4.993045026,-1.50643966,4.993045026,4.993045026,-1.50643966,-1.50643966,2
4.487543598,-1.524795085,4.487543598,4.487543598,-1.524795085,-1.524795085,2
4.225334866,-0.411230922,4.225334866,4.225334866,-0.411230922,-0.411230922,2
5.55352064,-0.769337656,5.55352064,5.55352064,-0.769337656,-0.769337656,2
5.425054055,-0.846435024,5.425054055,5.425054055,-0.846435024,-0.846435024,2
6.197829775,-1.479409487,6.197829775,6.197829775,-1.479409487,-1.479409487,2
5.617516563,-0.530178251,5.617516563,5.617516563,-0.530178251,-0.530178251,2
4.918756748,0.463387114,4.918756748,4.918756748,0.463387114,0.463387114,2
4.114924992,-0.284141996,4.114924992,4.114924992,-0.284141996,-0.284141996,2
4.752396548,0.180936475,4.752396548,4.752396548,0.180936475,0.180936475,2
6.113573183,-0.075080647,6.113573183,6.113573183,-0.075080647,-0.075080647,2
5.23132457,0.510747632,5.23132457,5.23132457,0.510747632,0.510747632,2
5.223116828,0.406554232,5.223116828,5.223116828,0.406554232,0.406554232,2
5.910145082,1.272917875,5.910145082,5.910145082,1.272917875,1.272917875,2
4.463339056,0.074187182,4.463339056,4.463339056,0.074187182,0.074187182,2
4.668366189,0.985922603,4.668366189,4.668366189,0.985922603,0.985922603,2
4.27139656,0.96450068,4.27139656,4.27139656,0.96450068,0.96450068,2
5.581024706,-0.006274823,5.581024706,5.581024706,-0.006274823,-0.006274823,2
5.901213237,1.2524892,5.901213237,5.901213237,1.2524892,1.2524892,2
5.488135039,0.580816055,5.488135039,5.488135039,0.580816055,0.580816055,2
4.08080652,0.51425856,4.08080652,4.08080652,0.51425856,0.51425856,2
5.230144774,1.321205246,5.230144774,5.230144774,1.321205246,1.321205246,2
4.519485254,2.123492241,4.519485254,4.519485254,2.123492241,2.123492241,2
4.865195898,1.838544026,4.865195898,4.865195898,1.838544026,1.838544026,2
4.398387105,2.499064848,4.398387105,4.398387105,2.499064848,2.499064848,2
5.167736671,1.512332578,5.167736671,5.167736671,1.512332578,1.512332578,2
4.098174141,1.843646924,4.098174141,4.098174141,1.843646924,1.843646924,2
4.832622774,2.219658375,4.832622774,4.832622774,2.219658375,2.219658375,2
5.50080026,2.52019417,5.50080026,5.50080026,2.52019417,2.52019417,2
3.951341325,1.732448796,3.951341325,3.951341325,1.732448796,1.732448796,2
5.253654793,1.972562085,5.253654793,5.253654793,1.972562085,1.972562085,2
3.701173867,2.237321698,3.701173867,3.701173867,2.237321698,2.237321698,2
3.669994597,2.346250006,3.669994597,3.669994597,2.346250006,2.346250006,2
4.806522497,2.644931464,4.806522497,4.806522497,2.644931464,2.644931464,2
