s11	s12	s21	s22	s31	s32
2.44589523975409	0.941842894430559	-0.0267766462055246	-0.029529743973655	-7.40059991967546	4.21455213795859
2.07946573010998	-0.325112885644275	-0.030990423665075	-0.038938333217353	-7.55123857709359	-3.01316571336054
1.70992032722379	1.18062967386739	-0.0452247212242453	-0.0679572443614323	-15.0436065402829	0.388995662301936
2.31374872701049	1.57283759872793	-0.0392655454319367	-0.0543556005605559	-16.4035627015261	0.762306473507036
1.57014606811001	1.28894801954848	-0.0425143073113903	-0.0618288892460682	-11.4819190819847	-0.829721456680005
-0.207849068766719	0.757945889411958	-0.0179014169859011	-0.0109710884359975	-10.8036732625165	-9.45875492882303
0.580647409831406	-0.976678236237781	-0.0142644021101039	0.000234256702616195	-3.82093093570314	-10.7753852155571
2.16056509508162	1.40916107567513	-0.0184430328570803	-0.0122987469486484	-13.0984833553671	-7.9673406804845
0.613867525106995	-1.87808078725958	-0.012296238153693	0.00257972341327426	-2.3718211305605	-6.58285230268859
1.64091891429131	-1.11173933791831	-0.0159079266462322	-0.00317012710391361	-8.70986879817148	-7.73418907078931
1.27665743531254	-1.33440638736259	-0.0143185189591619	6.8258557618741e-05	-5.33503205107434	-10.5482146396652
2.18378073453441	0.275521402139489	-0.0183128744910383	-0.00981423927266417	-18.6875603157188	-8.87713782607722
1.59379934407703	0.936380658366932	-0.0229669702495142	-0.0197756484014284	-9.07215781321608	-8.75663023526422
-1.22168095804258	-0.0725880578853005	-0.00400404815649746	0.00383446565870474	3.46253945191856	5.62917755457024
0.840083094349895	0.361072275418967	-0.0243415477174957	-0.0240206524498538	-11.6958495619178	-6.78283644589321
-0.909113743757027	-1.0446491148931	-0.010562183765053	0.00123542196602703	0.864467895190707	1.08205645265807
0.987469033002658	-1.50885897359767	-0.0131660311344587	0.00165829431894427	-8.55925224935466	-13.6583393569588
1.13333361796396	-0.445224273382447	-0.0180953499331241	-0.00923164169874064	-16.330091978418	-4.39663471797534
2.37061573669155	1.95994030275048	-0.0214805827479194	-0.0178768639904285	-12.1656958453313	-5.22988603788441
1.13125216062948	-0.848539674857599	-0.0147797913136999	-0.00417836812927305	-6.44012847839431	-0.843609098089399
1.92820363130582	-1.40771830776601	-0.0191658719583187	-0.0105422931028032	-13.5887916816874	-13.0077061061342
1.1364998479374	-0.429023772756021	-0.0174525981263342	-0.00928091661484249	-13.433906410474	-3.19998328658467
1.18823525113679	-2.02074525252331	-0.0158353003768812	-0.00304562732630063	-8.02463457358119	-13.3664741379011
0.717167882438286	0.00579547259474787	-0.0241811800928796	-0.022302786492223	-11.0738954819004	-3.96724811481335
1.75869049611751	0.857487830600182	-0.0173351162525463	-0.00979106470902512	-17.8931862009519	2.96667501821166
1.04514794681095	-3.35856149936233	0.000985392225017505	0.02704781641793	3.05794848150442	-17.2730823197142
0.0123182698023905	-1.00383992105172	0.00118787544039694	0.0293610122945439	4.42939764675313	-12.2105624310238
1.89424174458537	-2.86404701252213	-0.00284439636999876	0.0287084735630702	2.85361369784412	-14.7070297950497
0.862542707817869	-4.1946188447759	-0.00125290074262052	0.0284592287235553	5.24980896948248	-16.7477677460691
1.20297000406574	-2.52977518219762	-0.00486415598539016	0.0220898107933758	5.18365134455399	-14.9478183532349
2.61517572834675	1.00756322335448	-0.0183724077862611	-0.0144713913888216	-10.7027905770285	2.9354033508024
0.799256377910191	-3.8037752702146	-0.00133901297574056	0.0261925556603989	4.24215407024355	-16.3220111654515
1.35077268271044	-1.71629776743079	-0.00259952232857322	0.0310413626101898	-0.184141055997095	-13.7761215611543
-0.189163697609951	-1.47689610580706	0.00076263022440539	0.0299170085023196	4.41541474369573	-13.2644568234004
1.62030297801505	-3.73679615096082	-0.00150752085666322	0.031448017721342	1.754233587733	-16.0488073531566
1.04346169346206	-4.07685718142458	-0.00142542719210379	0.032641161824494	4.21563104613764	-18.3213764200906
1.26088464477624	-2.27053731606198	-0.00323471121092768	0.0383655494742703	1.01111275510641	-14.2654328517179
0.101701161385886	-3.15668129681134	-0.000875449019365328	0.0319451155530984	4.75389675878059	-13.4806692460195
1.20841125819575	-3.26886377565685	-0.0020117076788028	0.032097798922781	3.65081033432337	-17.1462772033629
1.13710501790468	-1.93882348840127	-0.00361694281852049	0.024026811196093	-0.37894481172454	-15.884760461181
0.349588701017892	-1.70378468847162	-0.00127947529549102	0.0337544306190845	0.525444814559429	-7.44292828229035
1.26154940467526	-0.312785826839194	-0.00562500231868126	0.0136089336443972	0.68762364368891	-13.9324602820145
-0.283001742912044	-3.0478471446717	0.00123389148699945	0.0301767818750898	1.65136427088208	-19.2845475192301
0.481986535828896	-2.10672090396996	0.000558635648569961	0.0305410317264978	0.482655442295941	-12.3956646479974
0.586403597706905	-4.06591138268239	0.000274144779285824	0.0264928478511853	3.532845797519	-16.6842038037155
-1.14735484129087	2.58140013819624	-0.00139576385093206	-0.000267646628782524	3.31835867633878	21.2392993122707
-2.30115939688704	2.9259393479606	0.00169790291080711	0.00282360160515687	0.661523578049009	20.4152546014247
2.56606963145131	0.707509405079426	-0.0289969242757067	-0.0357265483545997	-15.3026244041995	-0.888635992875111
-1.47683640140229	-1.55417905747927	-0.00423320587197265	-0.00248275879574244	4.77380212334189	1.6645016916117
-1.9011666405051	1.85988160488251	0.00228285580120984	0.00404339035537247	1.2260026010822	21.4448160568158
-0.708891806106018	1.90286292602496	-0.000597504091985814	0.0159213269907255	-6.2879189886376	15.6911003085367
0.0991046902452016	3.04567796534465	-0.00509717374771766	-0.00101165606301588	-4.27849798514914	18.612379206618
-2.84320452091983	0.871211888056138	0.00598491103839042	-0.00776558185089751	4.08887573109413	17.1040399812587
-1.26696083294988	-0.133636117994452	-0.00371987076539763	-0.00366014625711294	8.64303516517934	6.6414000225762
-2.83441428017548	1.76695180525334	0.00415777670833191	-0.00269118910213046	6.77302941128524	18.627936593738
-2.3495150895128	2.33371319534036	-0.000169458854310134	0.00332914222192066	1.31928505859299	21.6632832533992
0.823834414118164	1.24657337465543	-0.0123135298364867	-0.0102778025977266	-7.62387355640591	14.5198886010947
-0.882529088855383	2.20726151233679	0.000320974986851553	0.00843598062626944	-1.69761231121154	23.503727675478
-2.98526399102178	1.24172873435559	0.00236338996720711	-0.00254229932266773	4.12222908872843	19.4761310656584
-1.85117227630787	1.74558209305639	0.00549141638216345	0.00436993737622697	7.18553284613298	20.7503860804429
-1.10128646187717	1.28534410630859	-0.00110609978039119	-0.00626849975224242	3.61560095812011	14.8586451375606
-2.44224522722769	2.49795766398698	0.00171765617146978	0.0013085922672361	4.07230901915601	18.6323627324946
-0.375820272225319	1.79271825954323	-0.00637872092705377	-0.00538103660541353	-1.15402296846264	12.0697498329806
0.111116350762623	1.75118024634745	-0.0093843403322024	-0.013003371064406	1.1563000127351	10.3413663224372
0.612798726855075	2.15970913668574	-0.00572640517812497	-0.00138595986776332	-5.53455784713628	11.1045050339302
0.0815344367080079	-1.82688930195393	0.00311639610192649	0.0212431309300185	7.72588019920321	-9.66021286583889
-1.40072048799551	-2.69977077965105	0.00501456109770535	0.0242027765853404	7.94769887788484	-9.61402793147973
1.31562557823718	1.94108443837289	-0.0066540626949107	0.00531849213257879	-6.22191697424456	1.50162201942417
-2.28963999123238	-2.47789000006027	0.00966468291169814	0.0194181390233503	10.6134402526925	-10.1502624077311
-0.287313666938366	-0.843330010851605	-0.0022557006448884	0.00958541067957487	6.23056268564203	-6.27055748763144
0.332650003212477	-0.0700193724809755	-0.00264157389054629	0.00995499080025602	-1.79856541687133	-0.565491758030306
0.0666913637747764	0.985863502560596	0.00136780405457095	0.0178981368142798	2.28952371222485	0.31405303114804
-1.03509211672355	-3.65153664823653	0.00456988186057056	0.0258408220348946	11.4362850773917	-17.6680294373901
-1.02578929915578	1.05138781067517	0.0153006574623057	-0.00133219295993152	8.58515489056109	-0.183515862080962
-1.39848654943469	-4.38414905283558	0.00517277866199754	0.0258471613710207	13.6317424579928	-16.1365330524833
-2.07923237261099	-3.86876633576047	0.00735447101055124	0.026331500089987	11.5125800441468	-15.7396805077631
-0.172309991846405	0.469776088386933	0.000797488465939694	0.016780429545114	-0.903875461923132	-1.35051163525922
-0.630220249372467	1.37723120754387	-0.00137181112247405	0.0108336132607824	-3.26414527626279	0.887493439475222
-2.37479905972135	-3.05474059740346	0.0116383602988185	0.0188158226465444	19.4004371595998	-14.7768646980837
1.40489948437201	-0.802911823258252	-0.00939198690663929	-0.00154229450126455	-6.19513184752751	-1.99445202526044
-1.05310381020326	-1.68308475381784	0.00233076896831912	0.0191112539417116	4.40475448306913	-8.07269380520524
0.396230409567983	1.77549543581532	-0.00215278439672563	0.0124572021671574	-5.61969611948187	6.47522351990917
-1.1738591816589	-2.99350640370786	0.0170361883947439	0.0139964620196834	15.0417764823049	-12.3543227097971
-0.650961573424656	-0.864964849370363	-0.00268169802520163	0.00770866888832136	1.33043381880251	-4.45852238669198
0.233850383948823	0.68840329102406	0.000668826566999151	0.0178632696093151	5.82517962136207	-8.24236451958457
-2.9412271375967	0.587131434894559	0.0221865264208081	0.0101674971193793	20.5063938823361	11.1134059398918
-1.94192753097315	3.43317629264435	0.00826476386708887	0.0499780130679475	9.07820780396861	12.2676614537613
-1.46835450168575	2.55833932730305	0.00477380553666991	0.0397695525767977	5.83447361669946	10.3375674852877
-2.0319169632761	1.60937409333792	0.00772585225805732	0.0515098922793481	12.4921480692209	10.9317426972908
0.818484081066569	3.39135190650445	0.0084252855620101	0.0236549071562621	-4.52201471268891	12.7414041030029
2.12430283092858	2.76572221883861	-0.00517588712480239	0.0236146170193371	-11.9538520711279	11.1467130965036
0.680671082453502	0.0402809196590874	0.000239530709076003	0.0359574292179564	7.71809192711786	4.64285334599275
-2.09524238779732	-2.29775789957	0.0191204456302714	0.0337022857137145	16.6078043187121	-7.88677603056629
-2.83994330807791	1.96281158588834	0.00978462573996801	0.0446700304128145	11.5380331702587	10.1352202358408
-3.15799441397756	0.95998808560527	0.0163047060127619	0.0422883370645002	18.1211714447427	9.74781469093635
-2.79488986092734	1.9228843311544	0.0136272338232357	0.0462247169522517	16.5774106991066	10.8226789540318
-0.755458915356345	4.27806556813198	0.00588008562633266	0.051480306774745	4.21561335195315	15.1103638871932
-3.7038675148091	0.576798593804858	0.0144235631481723	0.047811954810274	16.3852904138035	10.9060577343871
-2.52253938348612	2.72193072462466	0.00745531288636969	0.0491089638522209	9.0225542522617	17.7426751678339
-1.13204585340409	2.52114711288851	0.00579424065743763	0.0469511736553955	2.20948837428394	12.5386319795663
-2.93065824087712	2.67072561930158	0.00968713332831714	0.0552046431486175	11.4303978055778	10.1004889135169
-2.85233539512451	1.64004146896531	0.0115130857075697	0.0539363420363103	12.3749573958351	9.12174129014825
-2.41308978504159	-2.47525300944598	0.0151298189669191	0.0217276087493462	19.375947360546	-12.5309260547346
-1.10914117506243	0.900509706721236	0.00929232962524201	0.0478054675118935	10.340741569043	10.1380050151867
1.75454927785663	2.20475000714466	-0.00714875954509599	0.0191096605317889	-7.74500703789521	11.0930607552765
2.33983480092712	-0.357624136717595	-0.0178894763186099	-0.0109185595769735	-12.2056758569109	5.91353677476937
3.26656351596656	-1.03490771837139	-0.021424347782026	-0.015388003461654	-17.3105477270661	-1.7691138985207
2.2160633192353	0.575910236222149	-0.0156987428114864	-0.0100426460673333	-10.8644933308566	1.68807953846874
1.59770485579733	0.231218213382487	-0.0177227292208756	-0.00878275519581698	-10.9786942511871	8.55618595450674
1.38296724620697	0.194584141653384	-0.018690623195716	-0.00997600778508705	-18.6769947807703	4.43235233375693
1.82473796756553	1.51439368188516	-0.0181721875366964	-0.0132097456594863	-17.2552998377304	5.91354124791943
2.17468541370737	1.38930644604225	-0.0211189263113805	-0.0142335019427437	-17.1690526907891	6.7822023010491
1.97750104941349	0.0223456273008541	-0.0186541805638255	-0.0130849013725327	-19.0716021611704	5.44153444557604
3.08168492426256	-0.827920925623653	-0.0202034925795323	-0.0134255906531056	-22.2629947562397	0.853585912932583
1.81400067765882	1.5367163175036	-0.0191704545303158	-0.0113308717041213	-10.9979870065702	13.5564670960261
2.06711874421995	0.311185235316729	-0.0180197965530637	-0.00939612894321147	-18.0305757231317	5.79004420414494
3.47316972375392	-0.645668435640452	-0.0209085084226304	-0.0154660651234158	-20.2014357941262	2.7596272083411
2.53871458047407	2.14878224094085	-0.0232438228773517	-0.0210439870372575	-16.1653886389656	4.19930670249193
2.98899693178586	0.355093445337433	-0.0211582325372145	-0.0128718006627861	-17.8971782704145	3.1009826376607
2.102838764961	1.89076542979552	-0.0192682729026551	-0.0115053109227337	-19.7094904794287	6.46791222307832
1.97646466610676	1.79925519612588	-0.0162226771978728	-0.00942186865179142	-19.5387683963294	4.56260344043031
3.35322639679452	0.697700756227968	-0.0191331045699862	-0.0119031623169205	-21.1412589101112	4.6516573988356
2.71804619642189	-1.56736066593431	-0.0190655015326274	-0.0148840295595573	-12.2408280033297	0.568848097605183
0.557117666986821	1.10692799186183	-0.012768897857971	-0.00454061611473186	-4.59862511259736	8.52673932148499
2.3985585701191	1.42499534327595	-0.0200309338239432	-0.0125888084904329	-20.0479216298445	9.75340074918094
1.07842322947552	1.37337033236574	-0.0120031594406594	-0.00167523088904077	-7.50764498951047	-3.35012678730718
-0.742902313079545	1.14900776034799	-0.00230069631677421	0.00619872067284593	5.29287889359922	1.83208730399696
1.84079872576201	2.8265371578747	-0.0146406294385746	-0.00702987803241782	-13.3020973081305	-0.59434469244584
2.40453689341964	1.25648694611144	-0.01157309547375	-0.00176169370138405	-9.28724763317091	5.72236244542663
-0.763658289763474	-0.690946833339478	-0.00668273043031858	0.00823085806493304	2.57259676958822	-9.15492173982586
0.338740896860337	-2.33931920445013	-0.00154269371734013	0.0217668070219928	-1.94973777114254	-19.4094951520558
0.34900168368087	0.100627846173533	-0.00919703773154938	0.00279771434663807	-7.26816514993686	0.740294581315258
-1.3350390607884	-2.17488264647387	-0.000602475237897512	0.0132892612807734	4.12731402873303	-15.0632950552137
1.34818987245574	1.94684240430195	-0.0132872128777247	-0.00631789839828767	-11.6259892832051	-4.25534472738159
-0.276560593818313	0.119137479830682	-0.00982139940952337	0.0022403226644319	-6.12461401304301	-10.4899577773855
-1.93780723389591	-1.3098585639388	-0.00374962886251919	0.00685893029536008	7.1104841605644	-11.3151257420285
-1.35549203011296	0.0781994749100259	-0.00982720081751687	0.00850839734162327	-2.47417647298439	-11.2849596343385
0.317077455802741	0.102046815036451	-0.00683857726692354	0.00968160350691447	0.657569661314658	-5.20351099373417
0.486843189696795	-2.12822641267373	-0.00698868925011639	0.0115651361980199	-1.01353996190493	-12.8927222860235
-0.0633888833935359	0.582223630933022	-0.00642826836735254	0.00921886246695046	-1.85452453242885	-9.53834054493286
-0.278945412720071	-3.18185376017092	-0.000713670101584909	0.0193771797375067	8.68329245555694	-19.7319018028372
-0.26927758040349	0.707716739916602	-0.00817385889844664	0.00162252635228589	-13.643093844154	-1.41921429276502
0.0381425905601916	-3.5449950886187	0.000287712485192144	0.0201122465835618	7.02418010031599	-18.794928575279
2.29362336194872	-3.00423181064168	-0.00166251366960906	0.0223886551994238	-1.67342113317578	-18.8741706409286
1.21922043418396	-1.18969318394702	-0.00830492634253299	-0.00288903961433766	-5.41530582522514	-2.16950891607093
-1.78284841108897	-2.53236453311293	0.0232979120170518	0.00335948808357969	18.2744486328539	-8.68665227357072
1.56018193793257	1.37148813679684	-0.0193318438850254	-0.0226864689167875	-12.6659253481219	2.18186896839269
-1.1277242072648	-3.50801039573246	0.0194379168471872	0.00627758569876493	17.0710454158345	-9.76488870657958
2.07583144328681	0.025377822248173	-0.0127908699590187	-0.00589210949934672	-13.2168124643344	1.53286864340594
1.41637151352471	-1.18956823607139	-0.00832357222400321	-0.00284137656658174	-4.77279145249598	-1.5179401978342
-0.930383546167548	-1.14347757626719	-0.00341229296023923	0.0060417363853616	6.00937339217727	-11.3994997365402
-1.11096659958737	-2.48122023704337	0.00469174408026136	0.0139905196012714	13.7769548996704	-11.6802839913873
-0.160629333336148	-1.62232672917776	-0.00226128994035567	0.00314431524919844	3.91084420494412	-11.4712671793519
-0.0610364257710709	0.746472576712011	-0.0276374217379799	-0.0402177840041757	-0.662750858088712	-0.557801512482647
0.0510369866625129	0.235203848259865	-0.00455939842106215	-0.00337813081506269	-1.04422318981929	-2.0430219752213
-1.37251605365135	-3.60988692214401	0.00654480177204157	0.0167957964781138	11.2144371191148	-16.9467161893699
-0.748602563046039	-1.74905859875076	-0.00137248656769	0.00404975382340976	3.44313294700637	-6.18656850986341
0.797805743182837	-1.64539306747801	-0.00605673850905795	-0.000179559134839568	-1.47748793734129	-3.01172025116603
0.0662092150426468	-2.69231394122859	-0.000575071597037252	0.0101736993125452	9.75531474691869	-10.222745875072
0.947302411745325	-1.49774110194234	-0.00656795897897746	-0.000683397840129828	-2.23854422887052	-1.54670527820142
-1.33336286199263	-3.9929457833737	0.00178523903658024	0.0151466449837007	8.83953929492826	-14.5731213768401
0.742186421322858	-0.408961529200136	-0.00269811132449962	0.00313923829690558	0.0489859103539552	-5.66907651698364
-0.398989123355541	-3.28439589290712	0.00404779464182491	0.0231938922165199	11.5495912179647	-15.8731987395026
2.67415455142872	-0.188928587361169	-0.0131022283755584	-0.00707927615956274	-9.87184150569917	0.728646540127886
-4.99948108253134	0.104042942550128	0.0659221344110368	-0.0360934038876123	23.4883947052572	5.7309579509274
-3.48786575315751	2.57457133369167	0.0656244552560281	-0.0359993970639992	13.4764250807669	15.7614827071151
-5.16259101735159	-1.16979730660993	0.0671133327436345	-0.0376439520108701	27.8663889047494	4.40269827678063
-4.34423436852549	0.0490467740058543	0.0667921588239916	-0.0373898573781559	26.0494516507988	9.71612184700673
-3.94365133088699	2.52942604123789	0.0639670685583582	-0.034308135854985	14.5147198479985	16.9069068864706
-3.04455592572913	3.5690923334733	0.063189689243277	-0.0331942877816821	12.3410036572384	17.5743073234174
-3.89734871869211	2.67696892107462	0.065270410956386	-0.0358942786678745	17.8777043664821	17.5905660329873
-4.0657218285606	-1.38602707735136	0.0666052285678766	-0.0369458783450746	26.2624366818167	2.03782390578855
-5.29848792702053	0.0640528832732734	0.0645569300804247	-0.0348144551302344	27.232448988038	7.63572823180625
-5.01514910330253	-0.459748614507428	0.067031958401881	-0.0376785514839005	27.6586907382575	6.35285713892466
-3.85670562660648	2.57925278295306	0.0646904263313907	-0.0349041616393804	15.3140145756397	11.4196742428423
-4.56629020476635	0.965434330336136	0.0636889845949523	-0.0341015076230955	15.4362828169246	11.7109853173837
-3.5537881068674	0.839018162676193	0.0617335571945564	-0.0335693903009642	21.6745879681695	11.6629405215191
-4.44280312850588	1.11363891557522	0.0657472420327833	-0.0363630965476723	17.238961625795	12.8733347652719
-2.19749825342408	3.56026458778314	0.0614610082392915	-0.031039212659518	8.17610527377915	17.3579451804586
-3.95911714111133	1.57811199887131	0.0632258690496078	-0.0341452320213449	20.5299731318269	14.2456848650364
-4.14377750081239	-0.541392627590746	0.0673714561912644	-0.0381648039011258	23.6696379575333	8.12512806747857
-3.63957761040173	-1.94773508429915	0.0670897700356346	-0.037358317031957	21.0467931793348	0.888787453583524
-2.33688633161673	-1.69196808854436	0.0635520169511067	-0.0333818017082659	16.3378641342062	-0.309994431612106
-4.14213207216071	-0.728631599038095	0.0671555899914352	-0.0378465441560183	25.2015762840257	2.14130116649751
0.599969179057135	1.37750004174427	-0.0443220955891253	-0.0673339507431294	-7.07341152825306	1.73788712271415
1.85321632219836	0.954161271267521	-0.0421174003318878	-0.061033245184637	-10.7795357333114	0.0950144538304109
2.74417445785973	1.01878729918611	-0.0202029578990506	-0.0106228324650867	-14.7999181893369	3.36725293582845
1.56416116298699	0.998740237670204	-0.046878754061005	-0.0717416271480714	-11.4724721881086	1.2623579168499
2.23297777108761	0.494446900792471	-0.0325542609968659	-0.0417252633282922	-10.0746240571341	0.31063589741254
3.04199125776016	1.3293671346389	-0.0236179243751267	-0.0213190540985918	-19.7459971472543	5.18545551673381
2.51944369230246	1.43583544876582	-0.0425877847762554	-0.0614686018377716	-18.163298350385	0.617654559130555
2.15721117572375	0.670472487598451	-0.0252569951020886	-0.0272035841043587	-9.24088605424354	0.00580075124085342
2.55769991211425	0.928091922575306	-0.0281511655154882	-0.0334206997016773	-10.5400959372959	4.02687113260422
1.28007419506439	0.401795521218136	-0.0472071590778005	-0.0725627084051694	-10.7240687906501	-0.993429880867571
1.22532162334065	-1.10470984866595	-0.0198278160481783	-0.0214470481682553	-6.13998747334768	-1.14755174417757
1.41287338495638	0.628067297251046	-0.0453331962135332	-0.0685131614276882	-8.03932301880913	1.04921150103642
2.61250194310861	-0.236028363330874	-0.0281054507542746	-0.033486434777793	-11.2051476776417	-0.957624724724194
2.64736994999486	-0.114177353202415	-0.0243723612165255	-0.0251065860827464	-8.05626437131521	-2.66641538825499
2.07585212552481	1.60025280605311	-0.0448026088275094	-0.0667779411349239	-15.4519212071869	0.0794448738693883
2.6973596674661	0.59738522761608	-0.0296614327470838	-0.036491463709428	-11.1439293759109	2.29173721885091
2.46874889267102	-0.318157126835195	-0.0172895258608254	-0.010552588035514	-16.6591229453609	2.40986414885294
1.50468986692176	0.630919963791021	-0.0469322721265792	-0.0716652523753204	-17.5657744783618	-0.698670101227632
2.24016920753962	1.57437771123457	-0.036300206868014	-0.0478150221990608	-17.247102767329	0.704585726467023
2.5847526547811	1.14609673511171	-0.0375965255655144	-0.0512232762830584	-12.6735665980197	0.455108192486212
-0.119351302952066	0.869319697441077	-0.0195552441594402	-0.0134240663972114	-8.62442470439608	-9.17112883399809
1.37714275162462	-1.79931812085995	-0.0138030380386403	0.000961701147561375	-4.31487206280657	-12.7522706586246
2.36651393189473	0.197180122219806	-0.0163289373399494	-0.00867403702203085	-10.2629737796709	-7.63098567254131
1.30381011654227	-2.23584787278502	-0.0146063551062466	-0.000206850499579717	-4.67764131527448	-13.1961150278871
1.03868664745169	0.869160625498773	-0.0201759463219953	-0.0141839616941567	-11.8829164340187	-10.4810412678161
-1.34764633640335	-0.429811727142419	0.00104123342083679	0.0118639747105037	2.09491547635054	5.27348707864796
1.67896058911941	0.479284472342855	-0.0184847016188548	-0.0101160815136921	-17.6311365450813	-10.4655375385698
0.015719681072912	-0.816232516518966	-0.00813168280382823	0.00529905878278778	-2.18991883840333	-4.98182219742383
-0.380476770919278	-0.444681829936211	-0.00926393873091318	0.00409401496383746	-3.86959996389509	-5.02322175506535
-0.286682403206623	-0.459034746662566	-0.0199958400966428	-0.0134331864395857	-3.23800492163204	-12.8419725334498
1.47711393350926	-1.76716539184251	-0.015383604406427	-0.00243030537311747	-8.97193820383088	-13.7222054139407
0.410717980110135	-0.308488529877274	-0.0126115384863832	0.00128981646715786	-3.42042204478917	-6.35266526435881
1.04070274508079	-0.789527378199481	-0.0185688794712175	-0.0108181472045826	-20.8111576226711	-8.79354487111027
1.64377464005503	1.8917892425443	-0.023035026911087	-0.0210003154408487	-15.2780317796741	-10.1703458890604
1.54408530575936	0.286605481921788	-0.0158476580469126	-0.00459453381995985	-7.04853733927571	4.07909892240231
0.80542871560675	-0.72274537112355	-0.0127248722679674	0.00106881779333188	-4.57491514757089	-8.9999944612772
1.09567276301101	0.807265495777727	-0.0116936784315138	-0.00400058071462499	-2.52036921205133	-4.47190879246899
1.30475164824822	0.380658686764083	-0.0144566549418119	-0.00129012202267894	-4.42748802835429	-5.99964559219823
1.25594296090172	-1.10890468907519	-0.0170275086445873	-0.00535896311177946	-14.0426850652905	-8.79616749429668
1.84171972085602	-0.05220187517187	-0.0158923363729344	-0.00895721882960417	-11.7319262822879	-1.90372610393092
1.02435654463245	-3.00642058645267	-0.00181150481266865	0.0322337839178429	2.60964886817682	-15.2863771371931
1.04588040300148	-3.29869677990167	-0.000201710569684084	0.0289686822703989	8.44159064547776	-14.7463963997258
1.81659868445216	-2.670466367071	-0.00203447333236567	0.0306560250793082	4.54415929029498	-16.5723055013161
0.435468025773996	-2.93592220892975	-0.00178541804095931	0.0237350922855981	2.04440323617153	-18.7026346933286
